,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).Km_ADP,(NAHK_ATP).ki_P,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).Km_ATP,(PPK3_A).ki_P,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).Km_ADP,(UDK_ATP).ki_P,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).Km_ADP,(UMPK_ATP).ki_P,obj
0,34788.80077763438,12.951388273715667,1.860609084301152,105.00101612365917,1.5871856323344866,100.0,17.17277454852265,4060.7699473885777,0.07799872232823757,0.1217190321794788,86.32751699885036,0.8942167352419754,0.7407351102734623,7104.541969012509,5696.250405356602,18.77473836570193,2949.2131505129382,374397.7830297821,0.7555706857888768,1.0937582318157228,0.005672212346479916,0.20005726884189204,223.02500604396977,3432947.4407657688,0.8663221877531749,88.40098611165506,0.011497935457041633,0.06895600419884142,9813.32300972346,912551.4515471867,0.18591165792810893,36.01854506027251,12740.790244848802,0.26625121528152484,7.269698349508601,1.5526262982346133,210823.53901190351,3.270084511145953,2.048990252993996,2.500009981883647,0.5370462709146422,32.54916337591705,3.407982329207324,3.9596514422210514
1,3487205.6322356607,83.93331253290776,2.830979111683881,294.1526815003814,2.1285133509831513,54.81166162679284,3.878100371097556,3629.757118773399,0.033149394667131016,0.08666941301829863,89.99234611202291,0.010000000000160865,0.06293025832086924,9999.963484358399,16499.959690692176,94.21837175741248,9941.803559126358,3345028.7941400763,57.075890379319254,98.199866627649,0.005658477236718916,0.031233899899376978,510.9422064799893,3599497.4415108054,4.501306415185053,3.491420691560671,0.011284370239653244,88.83921707862784,1281.7275232250074,236632.38037311618,0.01550380735765236,6.326798718816639,17989.07737109982,0.010000000000036495,14.455359024663371,1.2804199292439904,1184612.0908279815,12.814870835630941,2.966975600461464,2.5029325851896096,0.4302162207961554,77.71928094326222,2.4417904054580437,3.924650250829858
2,580618.4820808663,19.736067852326883,16.95611833854571,276.77647977412374,13.648455395466671,4.72887965698819,159.36486353426793,4060.7999759890045,0.0974918685150683,0.18125715135542114,58.72797431595103,0.011028519128319205,0.6573855767322357,405.26475470849886,3600000.0,99.55483444707654,0.010100417880173499,13568.80566241355,0.17939536790409946,0.2035712432988001,0.004667315811860808,30.047375911260048,3602.920153909866,2530879.8080202146,1.336966795331664,99.18285067839469,0.010609372531672342,59.53363695782971,398.6399442568011,1549463.0249038509,54.16918126506103,11.291153901010116,11040.59675036093,10.877458608959277,2.4191096369551506,2.0557455768223885,233505.43856728307,0.19649244590865036,0.018214582332771664,2.5227550378507866,0.01,0.02894686455859708,2.1396191018449757,3.969117038865556
3,778969.5731763314,20.21396984989722,4.589458699717582,131.72794875027694,0.17989685622585663,4.0437612879593345,63.57580653983657,4060.3456387346255,0.034140624969192714,0.12055155743123386,30.458368390512085,95.78311545448761,0.044609138222797835,1999.214921426329,80961.51854248004,79.93995213136337,1529.5261333050034,1560645.763487068,34.01816344069656,3.7125980044035356,0.005246981150665929,8.294408210044434,5037.6271234634405,1581471.5038216396,33.62932000430599,9.360832328519043,0.014519594510317696,0.83318185203844,0.24435527343338728,604322.3069404301,39.466730180596684,8.696016782110611,13698.85817082781,31.159462910662146,3.6294560421636906,6.246636551027622,713330.3703485049,6.045664345715089,2.563752644892751,2.5005091720082278,0.27820987808086356,7.319808200394653,9.598903968821503,3.9752032707461114
4,568382.2625067385,4.525395236275483,45.67942251342588,165.5243885735657,6.948561789783583,3.540768028606444,3.359372592304463,4060.442694312602,0.059441670563469585,0.1996776487459896,55.33467189778411,13.617776002646295,27.26779480348312,5018.445799715884,844.8186643994896,32.3238558415227,256.1973330392645,33625.57081676,1.4026438336364884,1.4130650286409212,0.005888821189473473,31.478208925768055,277.0132930923855,132587.63883500194,1.6737658415876533,22.208751482760434,0.01171404118793533,4.7503193631981615,307.8063106749616,307142.1197147689,95.25361115705026,1.145056484386817,11055.946252489952,53.6053740673329,1.0404776960218354,0.4791064170627429,1859827.3278597868,2.9680174589820854,4.478641228473907,2.500000321951837,0.13775904421978524,2.1800936160043665,0.48141731979239355,3.9395026690481743
5,3261530.422726528,15.219900295433192,21.244370314760975,105.78685710473921,0.4220672314610351,12.147702114048665,4040.2459418265285,4037.4236941536324,0.0888221414849098,0.24214346670831186,30.125141724840407,61.63436219869793,0.15788338467721624,319.30003047717145,9625.246075961626,88.30263588619458,6.068053356076018,241073.04608731248,15.881362627880218,29.30860309334795,0.005234021475900098,13.038425943075492,7042.977106756498,3580175.1612604707,12.494644602774327,55.898736766807396,0.01570586477688137,4.994484085239791,0.01,625501.2363968346,0.5161318351084716,20.74764579316274,15212.86704761512,3.5901962331164796,0.6528685625782805,0.4660542434018896,761589.680134521,8.361263330387704,1.5790240401587865,2.502028244932018,0.3729409128056456,1.007441446734074,2.3884530267282464,3.9229062432861213
6,14471.978566497455,0.014610510159054364,2.3411984547647666,201.01078007178597,2.3646019318678095,24.297633139914083,4.358052620725275,3508.5556294182734,0.04384735265882322,0.14826025558985023,89.5355129961449,0.04060733476469215,0.05046207365674978,396.17946563445764,4893.0002356350205,23.887906155692075,2153.9365395546615,19721.622131585078,0.6189597820772635,4.492803108340965,0.0056393139378272065,14.173891151684725,613.0310806727375,316047.1106856751,6.184508810531527,97.90601525762358,0.01481294847178112,2.1163527962715434,0.45902399784138287,47348.91238651913,5.076137571737929,0.5252802609606588,9873.80296370116,88.53201969065834,1.405798681316145,0.8179853938890145,2609353.4253569054,4.668269632867783,0.9574477254747413,2.500358783252346,0.03890552936077775,7.446309817324064,1.1871217438631139,3.8811864727297545
7,9348.478706798081,3.945007533047839,0.17588619980190864,105.26064558623983,51.22139771795447,0.8196539517938198,397.41785599831434,4053.2109784443737,0.03367280428762862,0.08600000002383543,56.78959901938503,0.16101559786922434,0.01002135514911113,39.10656771053648,934.5148489363734,60.593464895877304,10000.0,59294.4405239226,4.667570143368022,1.4806867046234307,0.005382270438317722,36.363304454029425,980.8670199734187,1420515.1343857222,10.129486955674308,39.37363955106412,0.013165900273548786,5.820288878119335,0.01,526981.7056623399,2.747940793552332,3.259867865386126,17999.99931525364,0.2998325834851725,0.6793878636254809,0.5085501871794317,3598835.905953202,2.809600288575627,4.925424043205369,2.500000002839562,0.5049280352232576,0.1316517191163499,0.46193919224740804,3.9463712041534316
8,147719.9391773558,38.388282259283436,0.10769057847890622,105.76541700545624,43.86442078178432,81.67786810168803,1830.0475035511663,4059.564731464402,0.09597944040787391,0.1314360707810524,84.18715083105045,0.16055186170431054,0.01942069299864607,372.9263220455277,4731.160471645209,9.199005527641955,1.4921639487614076,12238.62192139045,0.02288763221427284,3.581105354857404,0.004142698479508098,2.6259589914218213,4757.5739051546925,3547117.000854471,0.3494339982859852,8.845613541648085,0.011008230430118704,98.26412101605787,9999.98204463252,1656818.2672624208,14.256284242912427,10.758421446629887,6010.458969670477,96.47567206002186,0.17471357730773426,1.6937578981651646,1523931.9272853914,4.301521559406863,9.03368647469805,2.5015250906126933,0.16813015495809855,90.94419874372672,4773.437012638165,3.9691623650232524
9,901143.0362325425,0.012851200601952198,0.6427880929000874,142.18948061354445,0.247960713519085,49.755499138336894,2522.463176926787,3463.36955609958,0.09669108578496889,0.17548356411028598,40.881662162046624,0.010000083088044799,0.2890553484311375,4477.29015549601,5708.55341044589,61.44485034042978,99.5439489311828,574213.5942917343,5.920136750072587,0.23160865837535274,0.005143913750460141,2.1790194904319087,1755.3445492587375,3526749.6118072695,81.29328754768503,14.735322882303704,0.015165344793284394,0.3625907815767693,0.1057219601720235,311488.29156636033,23.649995646865705,4.825447462567798,17958.80669307544,2.8345455784182207,100.0,2.36835315653707,2259237.6680486817,3.787460753244565,11.135027398386331,2.503773327821857,1.9548905231596196,0.41767203638526346,1.3272649159492187,3.960072131543271
