,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(GLMU).ki_ADP,(GLMU).ki_UDP_GalNAc,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).Km_ADP,(NAHK_ATP).ki_P,(NAHK_ATP).ki_ADP,(NAHK_ATPP).kcat_F,(NAHK_ATPP).Km_GalNAc,(NAHK_ATPP).Km_ATPP,(NAHK_ATPP).K_eq_NAHK,(NAHK_ATPP).Km_GalNAc1P,(NAHK_ATPP).ki_P,(NAHK_ATPP).ki_ADP,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPA).ki_ADP,(PPA).ka_ATP,(PPA).ka_PP,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).Km_ATP,(PPK3_A).ki_P,(PPK3_A).ki_ADP,(PPK3_A).ki_PP,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(PPK3_U).ki_ADP,(PPK3_U).ki_PP,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).Km_ADP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).ki_P,(UDK_ATP).ki_ADP,(UDK_ATP).ki_UTP,(UDK_ADP).kcat_F,(UDK_ADP).Km_Uri,(UDK_ADP).K_eq_UDK,(UDK_ADP).Km_UMP,(UDK_ADP).Km_AMP,(UDK_ADP).ki_P,(UDK_ADP).ki_ADP,(UDK_ADP).ki_UTP,(UDK_ATPP).kcat_F,(UDK_ATPP).Km_Uri,(UDK_ATPP).Km_ATPP,(UDK_ATPP).K_eq_UDK,(UDK_ATPP).Km_UMP,(UDK_ATPP).ki_P,(UDK_ATPP).ki_ADP,(UDK_ATPP).ki_UTP,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).Km_ADP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).ki_P,(UMPK_ATP).ki_ADP,(UMPK_ADP).kcat_F,(UMPK_ADP).Km_UMP,(UMPK_ADP).K_eq_UMPK,(UMPK_ADP).Km_UDP,(UMPK_ADP).Km_AMP,(UMPK_ADP).ki_P,(UMPK_ADP).ki_ADP,(UMPK_ATPP).kcat_F,(UMPK_ATPP).Km_UMP,(UMPK_ATPP).Km_ATPP,(UMPK_ATPP).K_eq_UMPK,(UMPK_ATPP).Km_UDP,(UMPK_ATPP).ki_P,(UMPK_ATPP).ki_ADP,obj
10,143136.49649644434,6.677194003633128,57.477093124223394,311.19685223062606,4.124675938340689,26.51789754941858,102.43887308692537,246.96532420164806,193.04931888357356,4050.4669816101505,0.03285673974114532,0.08946732081500071,36.270320176555,9.838112712205428,21.182616109514857,7146.9294040594705,895.5261927132592,3557.874291614225,0.03606575798634381,0.02407744459229224,88.48849115030481,35.815180660388584,9637.807278145077,337.06059286280316,217544.38738108895,29.559105093443453,8879.941416493555,0.011693950932825966,996.7469086281862,0.0,3503137.6129869246,0.21599477583916465,4.498923056618887,0.003049922542818286,4.682558012225833,9927.359434402912,20.35396283795177,55.229329825484456,329205.74748371507,7.214765897407287,7.299213759214015,811.4849685581382,0.010020474213815777,1.8657645885437695,464.861538329271,176.33970210430866,1829593.3748003396,19.072669819192722,13.722304616034842,36.27459487134089,15006.013110357175,1.8992691244646174,41.33385082375552,435.9187890774791,310.5749730905292,570678.6368711476,25.33328313112659,0.009485545617124141,74.15827501228289,0.1501285865952414,0.2527224016819925,128.89113374409678,210.63189899680663,2920.5564378244567,35.36369337526421,75.46642316092289,112.18762181745808,0.2837306486776011,2123.0194800990976,257.0126275183123,559.1657862046294,89716.68385529496,0.20479855315625645,2.4922368015009178,76.64141883040236,2.5108862269950856,41.46671349728207,81.23279284133824,220.7661381463652,3380303.9075708785,21.458191206989557,0.12154394566950895,0.3928813760333591,16.475196663217815,57.96046863991836,292.23116551213275,2427296.6924666455,12.690118593913523,25.01064222960664,0.9439131268971901,99.99646797520981,43.846348981842254,178.10999019898972,0.8227521184718213
11,13876.908736826186,0.010005918935555249,32.199914319274455,314.99997237948304,51.819220774295665,0.05874924355780528,83.11644397174028,4846.276372081166,10000.0,4053.799309417007,0.05120480249469193,0.08612502800837196,89.99627221099358,0.010975708573132785,89.44455957328212,1226.2985813554285,5152.065194025214,1353.6245067109683,0.03600677769465139,0.0624363057663394,80.12356468839056,0.04894169915076095,1711.6567079213728,267.0998656287143,1912943.4212566642,0.011403393377080066,5763.79755548926,0.8613088094590604,812.7777402997935,27.09293426947619,79790.62239213582,2.047419579044371,7.811110769355098,0.003156792654284804,5.094662787682153,6579.127142161621,9998.059740779207,262.4956384530064,3599656.275792749,44.443327768069224,0.045552631883887425,0.011319846026933634,54.6705668671941,0.2995890636972901,1353.0231204602164,40.46084749175979,85274.55499292673,5.546149542947314,0.17262446575885523,27.407692836640486,17036.05210814046,1.0989219268713621,4.499332157359611,88.85848349790413,9752.497692689098,9292.080547365591,0.3070455663908886,0.0010000164209452021,0.010000119253704837,0.05619120312676564,14.579924141086881,10.253071489765098,2.0248262978626683,150013.74717371227,0.010028432908737306,0.2600443829331038,1.0983881065288439,0.022299372934236818,0.5729307901177769,0.010366747222790153,1.0640004663605471,1474497.3442318076,0.4302807738191031,24.91393832203053,40.48080523386769,2.9943460425392323,0.1410606811543127,14.17468375534878,3084.637008718713,2899066.0376034407,99.99390546489161,0.6769259003605207,0.027258779622565198,0.2813184659099335,3749.5749542707294,721.7088281146076,2308332.6475053984,0.010063771145998598,1.9277836152549634,1.169831532509924,99.95425035180459,245.63607075912043,0.02142153145474121,1.0606078991048222
12,578139.7945288621,0.29476785311354053,4.5363626468278735,286.2221056379314,0.011156265612479736,10.356929004450377,18.582523621641396,1534.6718494442528,8012.260836233244,4031.554872127867,0.05557699061486722,0.19702349754592063,47.55836704437324,0.026170070156543303,29.31416136467304,252.2837090709959,7809.492678129561,4055.1792090279173,0.09645996813040136,0.11179708602773028,63.700022162000934,0.24182480174270282,2190.179305335636,1017.3021888645321,5551.456138530724,38.26259817628996,678.2219372333204,49.30931828057257,0.020450864969374538,487.17059974597595,2302203.3799658767,2.7809721391091475,16.174372408967955,0.0028871994550945432,98.5690380858504,9992.482116743944,1201.0606181577684,9231.091006635856,1398971.2047063978,1.043393421075127,18.33290052283887,0.010731762153444225,15.7791179899191,645.6472769334588,856.7634451255624,2358.7910839149727,3341287.415730093,11.070400087714754,32.98176418976892,42.82864157792043,16890.637304333894,2.9040420338429502,28.12816795314457,150.96462668729802,69.72138915733848,118742.72723951185,98.42223756170839,0.025410134958179023,87.93109318558147,0.2804030695814302,102.34122319196172,9460.922543848794,8165.934585821921,13574.453205658363,2.2616160703091106,0.7263377134631429,0.523893556431744,67.98513182044441,11.337188272489133,221.5013985188089,10000.0,323196.99377707526,20.606412951046426,0.43942461749319195,67.08216136789008,2.5440529384839636,0.5028120532730345,937.3861849563881,9998.19418088295,151740.36671445056,15.484699861637791,46.06973165072789,47.66394037952502,5.868170124456142,9898.996413589051,9757.50211024608,3240.9286469882436,95.98506516125715,96.45671732776437,15.559262949462052,1.6523345706568806,0.018465147398512946,42.617764257580326,0.9780465251925975
13,257838.42279162505,8.077785520900335,54.747971337098896,208.78665178249835,14.390754146992842,14.719234838311731,82.41575354289508,532.5982351368759,58.979657395795755,4054.8650732587116,0.07285964225384238,0.08602928972350334,78.09475285769224,0.7014794324837761,25.59621299976677,2086.344372895561,957.7790191164298,2071.7909522986947,0.04315546636510716,0.06828379047854516,40.81930763510077,10.389031641675958,139.66764960312548,377.01104105922684,293921.3022124518,11.911767672888251,864.7144511718519,41.105339618119444,783.8328186731508,900.7320191672989,1286323.500247911,13.711941100082386,0.6866965538627562,0.0020394595730811632,13.617357366462363,764.6652544808817,364.7462526270801,759.1501695411935,147739.3420266486,22.922632191465883,0.5068577876183877,0.009682459272131204,11.054475385482696,4352.782385908671,1793.3411501662463,947.3387035365422,721450.8318455289,50.802355437841555,0.9647194100874718,2.6669268118588927,12142.694263086049,18.019494973298283,78.24795949031397,0.8427211951321923,36.440906548484286,6970.277186398722,7.073799065942654,0.0044007675561769455,1.860697540651085,0.3708922080341759,6.034180883271977,177.91617958683446,89.43046343550695,135933.89039919738,0.07171216191720774,15.699968874663128,0.12416365790717256,0.017049793747540624,16.642491947950354,885.4921717946456,784.8332360118383,773442.0864032655,7.747417244016519,0.40644280157705825,20.711709733889005,2.502078150005217,0.5839127023097588,293.8008879660515,554.0207118332991,587157.5582363728,4.216296568229013,17.087626203866336,1.3269438506529976,0.013728453869326182,2490.281415423065,5241.321153122387,963058.2340002637,16.477278093771666,30.959640970227085,145.13476855470483,9.946776075986868,57.3848818096154,1803.9735388097063,1.0515450696464157
14,448525.6564626981,5.5515794807626495,4.832551044010433,105.02164584774921,21.38913811849449,99.99994784074939,6737.652738490369,7861.821249319246,0.5971620736705285,4060.380705858154,0.0975,0.2577366793236921,31.72857392793307,0.01236487225204742,16.175414856905164,7425.152452736613,141.3771101896636,4050.444204380282,0.07493364487767025,0.11498427047294178,44.764103323343925,0.15484014741529467,3217.9332682401964,5506.869534812271,360.15840972121936,15.700994355642642,0.01,0.01,493.6689374218585,1000.0,3392105.3582566706,0.9810833029312481,0.4880387749145704,0.0010001157469045902,4.64043472434188,6763.425709037768,2678.6226543327357,10000.0,225700.48332059348,7.573977673396194,5.679072757916509,0.01214786344801031,0.6324766539749792,28.370590226409615,531.9438838656838,0.8310234809445359,549793.5347419884,0.01,20.68412473541498,8.763016281639421,12506.46756386487,16.136604719889327,1.6831915368937536,505.59418346831336,40.209234763864686,178699.085146139,4.5672145916578355,24.466309921450666,0.42321656417217296,99.90602546480775,2965.7561718108686,8.205164129201156,0.04363292806892892,3600000.0,50.38866220270127,5.926151762607857,7.4531342590683725,50.08178163156833,1.0001014175327436,0.9034965031076814,5133.056540896501,1363074.6061123477,0.9432902727085184,6.359076574971409,17.86424163701799,5.070769791648968,24.683876597631905,100.10199853917297,970.6994345807416,3064887.865857273,0.010168803057418036,0.06417957110490174,1.7837817487348977,100.0,3747.4818012426335,2163.4047376044477,1252942.0201793604,6.996304767185579,6.894037877387161,0.4190484710197965,5.443468152472582,1988.3083087959756,23.089984568085487,1.0727663961434823
15,118263.19869483543,19.79478917627046,90.07531149723405,105.02247091899338,57.2233414412023,88.77503338247148,590.2252550901549,8632.431943889476,43.629902902064096,4060.7999999999997,0.09210233954027741,0.08609622764981473,30.098115344131187,60.74536920143597,55.27829395654383,3122.590918827337,659.3147663984964,4059.6982768139947,0.037087714530363594,0.025030087765613968,31.31486293962788,11.834260962604839,516.6410548502685,118.33591290020667,376.4223424616648,11.541512222440433,0.010608432273552793,7630.31686344447,98.85947052832833,534.8541844069996,234222.2513844632,5.1735735884897025,0.012688022132830542,0.003037396246709231,59.36946310418441,237.55812554742846,1.118427028990484,2740.916628631325,1326532.5830008686,8.311815522098916,0.6738366835523913,192.06135331604915,36.88240515199476,2.2172778725941096,0.01,1804.2339398275967,2472702.2409266992,3.786851668079807,4.708694708543581,0.16190363856613654,17673.932917691425,10.613180459458501,13.507736618701925,932.8284202652029,321.9986992534001,101587.83088836996,11.088562023453518,0.008338682525252585,4.537456894074985,0.777112633333172,0.5346489290162764,1.6172719104301463,0.010061028352272811,29699.74957546624,0.012519076890483134,0.03168727550044593,0.46799358174808675,8.023607000294945,2.31232370166632,1718.2899116701235,1837.8579728525729,49822.50107517567,4.326966409264529,0.30114258422751033,16.824897419291418,2.502894839671735,6.046446389549248,14.13475161155863,2457.3396902777886,666.3010339524155,1.671557783056105,3.1235094460309347,3.34418315460281,33.757481878067175,10000.0,97.60608788206447,32032.65842246314,1.0260979407478068,6.147739492918857,438.5069001636882,71.08837091311426,1618.0870341450318,10.681006572509407,1.098444117711165
16,501493.75837695244,0.010499541633279624,16.318173701645282,289.4824793598095,84.15790167482412,0.06991960836772311,0.4171880251647038,192.81285528325566,8901.318798229615,3471.808174821727,0.04254603164074939,0.08666342686092275,83.11659834826732,99.45410921405264,15.501533185365254,9526.052959749897,1312.824970456145,2789.1386906805737,0.032512863667911014,0.010001797469430104,82.34097539528908,21.65739602115774,2918.5046253209957,409.1907635506546,3510124.6300568664,31.03706653151921,1665.779961540965,3536.0659232386806,978.334378595516,992.5201167927011,1314447.6357478218,0.3641242248655266,43.37821187232347,0.001,36.101228829106375,616.7834867323138,303.18486152462754,1388.157186436256,1257954.8830801912,4.085501139534237,15.65267900503025,0.010891090418055025,97.22783727844711,3159.972353165044,417.28689088227577,2951.101713009929,826921.5585608347,13.00830165128395,4.389611683109307,8.321742550040618,16317.932052912303,1.1476576708633524,2217.4315806434397,1947.3618319945288,360.3219194525406,347554.84116984956,52.45785480459974,0.17621934362114647,0.04607114210199077,0.03798701957968439,1048.6283080575026,0.019773594129371568,82.92349999825538,3599702.7808759557,10.165501921399162,3.29809143018718,5.799946031770972,0.4591897903179975,17.25728973726776,830.7477036816316,162.5995835799159,367617.3619378469,0.3898122239150076,0.8817014314305875,7.028685760755059,4.960677099075559,1.6614096697717562,5676.759557126928,6904.38647826845,3598461.033054129,1.997619270014463,0.061800340384934864,2.4678663069857962,47.019034654648195,9961.878972688946,149.1858718431824,1231638.1099090385,0.5719735410701742,0.5626923647568223,0.30943959444622965,0.010001509304850099,38.15491997097562,9994.637080279172,1.1367177069773546
17,162919.8992274662,3.9741754375642824,13.340453069858698,293.3888033628558,0.44430788510523755,0.03631660999655259,9825.18924563777,2.4948194535583585,1287.5359029822994,3783.4545754690334,0.04293150496825008,0.1139815173607053,71.45380193028431,4.73404637976331,5.113788940049955,3164.578223991966,1772.5807360450794,4030.381925428573,0.09745979952914897,0.058168824595969414,86.82493685701807,40.954511974160084,9715.656337327797,322.2372289993548,286647.85246259836,2.554675728634546,9797.042837338297,5416.233948945048,181.50306030697166,362.02601867368725,208457.06689115058,0.7236397905636072,98.99397390837667,0.0023702852684327077,99.78991966695308,542.1085664205837,270.77940695629735,2375.4852593038404,1665666.2453375743,99.95521147799089,9.443055770505927,0.010201426284003896,31.109079536966316,600.1345517922206,286.59209697341595,3632.8819183333608,2221263.078325616,9.80754920271123,6.090070892339309,30.889979993629012,8578.495262412873,10.973862795704125,78.83483473781673,274.8140808476516,677.862455006971,198732.50494469065,5.130818334360596,31.396232316464754,0.01140899480130717,1.1278040327800936,546.0748579318829,21.634378397222463,522.4776484739415,2274702.8858825965,26.19501527042138,0.014261708188536651,0.5337297114574924,1.0689693681032761,0.03452264197712187,9094.366501739642,517.8030395830693,2276785.440622568,0.5111565563197655,24.173111757550235,20.368962506102136,2.500427614496877,0.2928817320228912,5426.849536396184,1402.7176010303453,538654.9151664242,0.016234631040532334,0.07574453799514674,9.497727537768142,6.737429358894234,743.7164371259547,1668.615463924227,2534.830859487307,17.378454262338135,10.626721078811974,0.001,0.6001651798705047,6.83472111352738,983.5529577001148,1.0364036012191815
18,3588325.935217328,5.500465599624691,6.9928424080411915,105.03155519089661,0.41309306173128046,0.8503611682365251,286.17151576595955,1013.5410092555711,0.4721230693028192,4050.296984721651,0.08989691506293337,0.2572775947909708,89.98365492466392,27.967047076694527,22.43051214426819,9974.765283176894,8515.274317704583,3977.850502599466,0.03251003345071482,0.046832162207877163,63.265251740720586,84.14886705766135,1961.1002403834925,3382.1220000403964,130837.18874274228,1.1682979130327105,1.9612228703719263,1816.1221415319205,19.99764177713552,0.008016018832249358,142306.87373422037,2.5275573155543576,3.616412054410583,0.0026021312287590006,69.15705255178328,4665.777878478193,337.6667675790987,473.9344479636828,62949.495965144204,2.7804593974437304,0.14556707364417779,0.0112691227732449,91.63501289977225,3746.9456688689975,86.36939388960599,4.410643801421861,740318.2093912747,9.254041227413122,6.65352524793455,1.2606277965413364,7310.261586258484,4.259782116324364,962.0103723819377,157.95193222851276,19.09746796839853,448298.9364156948,11.908766502179715,0.00955257200911142,4.764534347453685,17.290328276421768,0.01,55.95367352381142,17.17234680433121,1999625.1486739386,0.41050725738800803,65.29670876902614,0.8037818726573857,12.168203189730724,9740.248060957221,0.33316786387424346,9488.996194118936,3480133.3454691977,6.797427615623677,15.119441726675577,76.56570974263899,2.500781215953093,45.18719276541124,8188.392086221613,27.963010269546025,10355.154682497276,1.1405992097511415,82.8293421796633,8.901183697781594,0.14974163761714843,910.9961337535115,5571.111955131749,1020172.6972342588,0.02879290109956332,0.39400075816442737,1.090393529364729,0.025930366952877416,69.97375067353866,186.33368660362532,0.8015998875970335
19,25091.59667220942,5.602628007817715,6.299866810163518,236.1663302845031,52.260573140288905,8.069164106398125,168.10003397291865,509.0280992947807,721.0214911666661,4035.4576695346923,0.045665208733842035,0.161108256367721,84.0274759830201,0.010008307093297461,9.264861462759034,96.40460193248065,9358.85730593277,3994.3161944546255,0.036315585183239324,0.1191035567163244,48.07340433457065,0.13184818279438174,134.86947269111315,893.480542004587,1129522.9913790654,86.87871827459084,10.16413818083071,218.71799657778942,598.5468163303364,14.359105599397104,305136.85856104817,4.306232202537305,5.984842714755529,0.001,25.451516701640475,1200.5162744430563,70.99448476104293,2.7191434900292397,3598440.4033795116,3.498153645523554,40.26424908061507,0.021610891235848226,27.837955941622138,0.01,267.41226102749124,2685.220497922666,1321620.0194337089,6.137405401668483,12.125466692937925,20.49646439699505,12474.87416581209,1.0199343089739084,80.45095124873292,1346.2118130946114,1539.602163078401,687450.1882984424,61.59587033583209,0.005709377810186588,2.222927907644501,8.609205719511483,0.010052830857459252,499.078116493565,763.338138932677,303042.8392954546,6.322689350969705,10.104932020326379,0.07570611316563162,0.2212289013828191,32.843155345827114,2621.9105223461847,115.00522674146116,2467965.370721811,24.728001373890084,2.630456915128359,34.70549696172745,4.265257308194267,1.720081059091438,9871.938783661384,327.01325532915365,501.0648605807399,1.0426598445243662,13.465927239427089,1.836790529764103,5.356445675802345,537.5503533465348,433.49124606579454,628823.3298532603,95.56667351513943,28.599829628543237,13.840876070652685,32.378186116232904,3.9842967829236526,1404.7893001387115,1.181970223651367
20,264916.4682475829,8.107126458814886,99.81086467691492,120.45725527760408,9.179937340025699,75.2191571524411,903.33843278285,1404.8935483699488,183.18807103446127,3866.9603854034845,0.0975,0.2511961857225126,30.5879018641005,0.031593467659476376,6.830685467758573,1068.9898208918805,575.2912653894517,4023.6252913513617,0.0798378107641876,0.13884127366953927,89.90377099158994,0.16562245823655464,930.4601645468238,37.156308127905056,328460.6502178064,45.82526555592633,9994.765172654385,49.126986378587524,6.819294863532003,427.0635023683674,691823.5223032796,17.18717905149207,59.95570355828972,24.747945504176947,0.02201591329049119,9.541753935623426,45.461826438076436,8570.043782285633,2056759.1639677284,10.0144230790651,0.2585475779085672,0.012814565758637004,11.408793269231362,1.338513428784003,4865.834500341997,0.01,447526.63599214045,25.704692951561128,2.02524142909772,10.522750817798158,17971.81490283578,35.33033309528457,7.663983188578038,302.5804031642172,29.896490702475653,323778.9157105331,15.887935190166026,0.0010001143994710184,0.11061305757864032,14.364061167188362,13.89666747607279,2348.74924883633,9993.289467509492,285158.4310014491,0.013619265265282749,2.611984102413565,368.3091878829911,31.353383081988717,6586.925061597182,1942.2166608674024,2.8743402532570204,124443.42935695213,20.98278368976934,50.27344436831172,12.503130224918863,3.509009715345861,29.881218661415836,2633.007164368954,46.84039514254113,2258892.7843112173,43.97124717713426,0.13905448560258096,24.98919201369409,8.197482781010518,2566.1100200797437,1854.5932862448453,3579881.0303133414,1.5907830414047959,7.824639019435312,1.0715831740833492,87.0856095467218,8.783451013346811,1968.7093613706015,0.8695910728057115
21,19201.03226405729,0.24148621939052312,73.49500098490421,232.49406988097581,7.247839685288988,5.495294528191187,861.3239824852317,3986.201254529408,4274.418995063229,4060.563308461484,0.0326766985608053,0.0871499363251663,31.110235633151472,99.2245392964475,71.0991733137394,4253.1997864454115,337.3832164640979,3597.2465449220176,0.03989012596425466,0.05643055281498383,67.21615536428229,0.6394549448157156,2757.8408885755043,330.1561936727097,133797.0954388098,6.730935909934373,207.7663594487946,154.8313735432894,336.2785762751523,442.7805377111591,2736460.499561361,1.096243734378017,4.595052651722529,0.0028928002726084745,92.21602511696808,0.516403862463295,252.43010845301743,2963.1712527153886,1864365.8037017563,25.304811245829892,96.45940410010728,0.0107550431327645,14.01322692937521,524.3356164020413,1129.0491359731047,9584.793896295228,625966.3477125634,12.21872746942728,4.911997384384227,0.7706537575952056,6002.527070750683,12.961348530900452,5052.764726406117,35.18513837566032,24.34745311450052,360.0,72.98302141083919,0.001000000000099224,58.626440222133006,1.965164467011968,17.341539857430863,640.8830355438301,6977.034686287273,159939.98499203325,5.250576935808971,2.8569491585603353,0.446218282760262,1.4985399021280343,37.61306163870471,171.58645102514225,1741.7069695626824,2318474.0398464985,58.16331398917316,3.2445218200799055,12.024373239153654,2.50183064770607,3.8938200337845688,2557.4210032641226,154.58681061006396,319505.2866650978,42.20397583123878,869.5367946876959,3.7363873476947163,0.052471795363620156,192.0998622866471,140.84126497841726,52520.14129630915,10.919940452448778,13.44582090285036,11.331346129236998,0.013358115683177418,9.689983808405865,1.2223285140991123,0.9422957392332959
22,3207315.530363791,1.7041447811484112,5.090027194320545,105.07007647668767,8.557995663017605,99.72191624528392,9443.25409765644,7662.286002930106,9906.004315044707,4057.7761092047604,0.09514371456784515,0.08639413323263645,89.92483774395036,10.258157015726304,51.5285744032555,440.1927027141305,9811.042345847867,1690.680344193332,0.09602985195584571,0.11253535793700475,80.27110048056545,5.252886597845733,337.0135118479952,9447.629253653076,365.3545732880973,33.184577885485155,0.010002104714797582,1160.10836987319,74.71710305800849,43.74506296600291,3594447.02323849,0.16412595342096759,2.525447904936423,0.002273471545834416,1.5975580587430558,93.20612354436567,1778.2702479671443,165.81198997438585,213904.726901828,3.140954912300322,27.551062768792207,5.132462935941971,0.01,0.9754310553634562,4641.00856179465,8228.858948778498,690818.6078899195,45.85692528663924,14.553492699467926,14.0603437174096,12428.766477922663,70.20280278193076,5428.793941171114,416.26966139563143,0.2228199799136016,1072.2403747366207,0.9559827756203719,685.0215140919014,39.89422011361692,11.123619147517315,9440.133576040862,9998.165884455822,7228.615233063437,963256.2960849883,1.9687646370410796,6.431289952018577,2.2009462956393113,79.02259096467678,0.5196818663514926,1979.2916390986145,639.3892590494366,538973.5976646397,0.010712735740817832,3.2067943701770147,7.554237496307642,2.500000711570175,19.063657258226744,4.249215875545144,588.5228771644882,286345.4830841473,12.17503692926898,0.05111164624129855,13.390122343063913,0.30367833615611967,0.3670709850612525,125.34852364693818,924326.6521035248,5.890811356251482,0.5162903713180319,1.1586895592606474,11.799936654823123,6258.825498724791,9115.697765398685,0.9523689526279087
23,118190.8181728174,3.8276991131124594,43.90803049218261,106.25622514833478,7.041651521771443,94.54881458231725,41.138158117193164,9927.428340054685,27.32472203628717,4010.7280586389265,0.0747368987359259,0.2557656499082958,44.57936903412509,12.6926466073463,12.282613321448803,282.9741637419529,6218.724425518849,3982.9389709366787,0.08777777620556687,0.02802348840821756,89.8357609185912,54.64012037202909,6238.144149296404,251.54369717657698,164085.79520728922,0.14400876829731468,707.4716527804657,47.75959419129771,871.7401373631155,392.7229862284223,51607.69264563654,0.08716996950090802,3.231061487825822,0.0028756554466789095,1.3846970348285734,6692.043432830328,9966.780435641322,1007.0664835738727,329575.9732367256,0.6598409266287586,0.6460644820172243,0.011082180006117716,3.1337498964006745,4283.601425248116,1100.1156929824301,0.010386321416339332,127854.35457750503,16.578606026991142,0.5798156663471061,2.4134318432458675,6509.441279336872,2.5250444844540985,6615.136083835143,21.711448346028842,638.2223371173782,360.856161375286,0.11528733484162859,895.3589666498109,6.990125591681619,19.879725593187842,8980.224168523395,365.5577439523036,1.952498909211952,305176.2050366208,13.69670332282898,2.025168386812079,0.39684748101105755,62.91092430149221,2.8727203304052105,554.0665576549333,2622.1157597690826,1610077.8816187948,13.089120282851734,5.361416277819949,34.50348291723611,2.5032458818268255,6.382762628215301,319.4666130706761,8877.636828177207,1858440.5455219275,3.6023588329138945,0.043572421195382016,0.021900627029688313,0.36435206485907146,4.706907810770599,1.0547579949712695,54911.3406231771,4.195256844840914,0.20550662242939607,1.0867805170832339,18.244896681870483,188.73859518575227,6981.257042509116,0.7742271087084696
24,438259.3679833383,7.5662916119988255,55.34927304944709,314.999997401633,99.55014816113463,0.34138107748006236,1011.7550101215502,433.8812380896572,4012.838667139796,4054.176494018895,0.03282982344731966,0.08746102711262851,30.077066217116332,6.727479299136112,6.226641750059453,328.958715197307,2617.318888973516,3325.5377047952193,0.032700827768975926,0.01,82.82726241909,7.686445373697169,1851.7817767882477,331.98281848001926,173417.08577538212,20.131552216170707,0.01,0.01,4.178088823949221e-06,996.857747371304,1226923.334052063,1.3302826746488683,0.020716996446993687,0.00328702427117986,65.12235022189284,112.77935555868025,108.2872626536855,1403.7803692582747,1677438.370948835,3.8740375201823682,0.013130777682094075,542.5169768040114,0.3084598034092548,0.8596297534752518,0.01,116.10996672033797,1992541.2831986854,50.471866620259284,19.01571698830666,93.79991389078758,17674.64611525245,3.2021983771713,9551.013931741407,1844.0171872778326,259.00426792654923,50520.413951146,4.7503808621460175,0.0023442644464364243,10.088180211506558,19.54145086327942,8.614263583750228,138.63127693422456,1589.337820442338,16089.932377928664,0.030794135759632378,0.09350003362492117,2.3446051234597,3.2885827408597024,3491.3203612813163,7748.8045452707975,1842.2887978449207,3599998.6488210214,5.478441260445939,22.839615840351758,87.26467598191715,4.5553381682689755,10.789448161992233,3.6305193856325704,428.28921519054086,185471.4024969062,1.7803592133609558,2.360560609927025,23.511079183935454,0.26098156455759147,6930.793178107499,3348.1232731823616,1561063.3312763337,0.010063794620171465,0.5335940292888242,1.4161409944768408,99.88366729599447,9617.724096752678,3.749188118995578,1.0307166919650268
25,81938.22481016032,0.6034988698649533,11.273162532854828,137.44767317850722,3.132742735106969,8.175201894233373,121.27145887530912,3731.185931890811,1624.485593449601,4059.528017743528,0.05346356446242721,0.08604098938741422,86.98951782630068,89.61272437887429,66.83559986675385,1883.4812456960503,1426.0323743501692,3719.619251301296,0.09555443112384526,22.74772035321787,79.40278476795748,0.6762675043697288,745.6035444608957,1085.7657761093396,442.37649469044135,6.645960547542468,12.535700717792773,0.01,29.6755641205578,51.34508145637931,131975.8419750435,0.06187362090165779,24.127429802081263,0.002008451942819593,24.516947834511843,399.8301184480982,60.85171007618482,733.1174992334587,374071.57433090766,8.163244256075572,42.843654313484706,0.013831963588352493,3.5533362520743363,6.837344423998761,940.9053762913272,1732.2339345874261,3585976.97424998,10.440741062994816,63.48378363922125,2.6938846985283385,13266.620102326013,5.591491001434948,5052.393392060927,416.1297872618237,2.990187339491376,173808.21086110358,29.909180264658108,0.003551491508935075,12.682425719453523,0.1369762809580971,0.12837095075342092,1071.5024051874777,0.012662795891357857,3556719.1027953294,92.96402783899873,2.7408006303474015,1.8306256232688416,5.154729195834027,2.5143477514052353,9855.139950070567,235.70385242568767,655005.3264427783,0.26707457494087783,7.692818534688136,20.3512015445556,2.5005616653208804,9.417614038162139,3.011638265054095,9228.024185396796,1467.2303875068494,8.163752453922477,0.09227075432861123,17.950038523470262,21.30415827875572,559.1262057069907,32.85295411147751,2581084.7412446034,5.654581421997054,7.975291935288815,0.8433200423246708,59.38712702785131,371.7261078716644,557.7540370843968,1.0326448073062855
