,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(GLMU).ki_ADP,(GLMU).ki_UDP_GalNAc,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).Km_ADP,(NAHK_ATP).ki_P,(NAHK_ATP).ki_ADP,(NAHK_ATPP).kcat_F,(NAHK_ATPP).Km_GalNAc,(NAHK_ATPP).Km_ATPP,(NAHK_ATPP).K_eq_NAHK,(NAHK_ATPP).Km_GalNAc1P,(NAHK_ATPP).ki_P,(NAHK_ATPP).ki_ADP,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPA).ki_ADP,(PPA).ka_ATP,(PPA).ka_PP,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).Km_ATP,(PPK3_A).ki_P,(PPK3_A).ki_ADP,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(PPK3_U).ki_ADP,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).Km_ADP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).ki_P,(UDK_ATP).ki_UTP,(UDK_ADP).kcat_F,(UDK_ADP).Km_Uri,(UDK_ADP).K_eq_UDK,(UDK_ADP).Km_UMP,(UDK_ADP).Km_AMP,(UDK_ADP).ki_P,(UDK_ADP).ki_UTP,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).Km_ADP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).ki_P,(UMPK_ADP).kcat_F,(UMPK_ADP).Km_UMP,(UMPK_ADP).K_eq_UMPK,(UMPK_ADP).Km_UDP,(UMPK_ADP).Km_AMP,(UMPK_ADP).ki_P,(UMPK_ATPP).kcat_F,(UMPK_ATPP).Km_UMP,(UMPK_ATPP).Km_ATPP,(UMPK_ATPP).K_eq_UMPK,(UMPK_ATPP).Km_UDP,(UMPK_ATPP).ki_P,obj
0,3565581.1103534466,98.80211116759465,1.1034406678521917,178.32532811872915,2.5018317272594204,0.3447228490249101,35.98074859145555,478.28937151671084,1745.1057219735158,4060.135602880842,0.09489915219160111,0.08600221355483054,89.52726910907305,0.011304665620407554,6.967360245166764,9966.339145822416,8279.120983003731,4047.481337028617,0.045522357193844544,0.05261907636146552,89.81264467175684,100.0,133.70876753340931,8509.523766943681,505253.93409343646,99.40220077915343,0.010007255748495564,1624.1166841313411,132.63256961178743,0.0001202440616025403,1221968.17339322,12.21252102114892,0.01981516633032372,0.001,89.35943177108955,1043.4868521167775,153.0809682822492,3229400.0335336043,12.687369224231418,63.518552370851765,0.011246646513390598,52.76229128592596,1981.0802028438234,9980.225562370206,343341.6103587733,52.8108520966509,1.3036150555464534,3.4757700868069152,13441.154398227362,65.45820462436512,6.887809859214226,4435.415648059015,2038871.2849381685,0.06792639344385226,0.002300085873581011,0.01640802480311826,3.7542076031278397,0.01,0.010094307065786031,883528.9339131555,20.276187762221,0.2367615380310122,23.40464235527226,6.273017740572972,99.8472260976991,5282.821960142686,418415.18088501896,69.16682174588578,51.28866952883173,0.24935881204094393,0.2344440649644064,438.9665632432987,103726.38184688878,0.0113303136025431,0.020889810007758792,0.4945353639978326,3.67236271159719,6600.557831515664,1.0669907990417185
1,10602.530245462287,0.010024269771926284,17.84324329108341,110.7501324180857,64.31417452933262,6.984757659624052,41.27587885658859,3751.5318478458653,3747.9053072204433,4054.4317532735577,0.0325,0.0860154659286622,90.0,0.01,34.461841737189566,838.8154181979841,2338.167981261602,1353.6,0.05322449218898154,0.07476121575667768,30.000000000002156,0.024697893264226174,4594.059970274182,1459.6145293610684,132179.87856312463,0.0260785884161548,0.01,31.860322807023618,68.5633835390513,670.3880207902184,1804033.3058843708,0.8716264761905607,12.47013087120253,0.0020114904595354643,16.017796619711916,471.5435211116554,5698.156950132952,419383.6813623569,1.3321712849966174,26.54536767092367,0.009726031146941466,1.9560080889013984,99.71995297303098,4588.206545996155,1107640.3214062888,8.977163135963178,12.05184043956502,4.931155452612779,6000.546614523874,0.9450490574699772,79.968173526222,537.6652371703485,381.22703796186244,9.261046956882192,0.0010245902504215957,95.84966187463846,7.1667402166888365,11.400434467396094,4270.373580282816,854893.731707571,0.01,33.34603685892676,43.04569705781802,2.5,4.679853086268973,3885.7105754683116,302173.0097707784,45.456714980942074,17.175501483270892,19.773408296329777,0.6276405211849139,3513.1785198073635,209176.2093401122,18.239677842072695,8.797687202033405,0.7361818615778145,9.036150838109121,52.3065533683391,1.0313442304890648
2,828515.8161510916,1.1340028531314783,2.606718447750156,105.66412472179904,95.60417943590168,27.907955523289925,5965.813761944407,201.16616635167168,8736.696182911737,4060.5366608784907,0.09399143463749943,0.08602999374233915,69.48259696638115,0.01,1.1934348151573313,8204.373764190183,1595.550417189839,3997.3245022114806,0.09433685755106685,0.09107029330410493,89.90632718597735,51.52068545017118,99.89019364675187,5542.797557960999,372.0682791698795,54.72204569430717,9422.298541880878,550.9135375026561,0.04202617359198699,0.7550051935348383,1738909.3782268295,0.01351072544261064,0.01,0.001,0.053514244296374275,7884.009292872835,495.96898757731884,1991408.6752750739,0.21525539352232248,73.09521825530652,0.013038973585038678,0.08867751232650971,0.045574099986863,5725.55497532018,234828.30482478993,0.3916605991730867,1.8715334585310013,5.940273708615688,9123.372827997257,0.08251400696468797,7492.7210843508865,411.8375959664002,7316.008583117996,6.3509086690016625,0.0023317173099643867,0.35495369069939076,0.8002846860891586,10.319118491160168,3565.7991895889922,1247647.6990851841,19.839057934192475,2.605995433779402,28.217601084738025,5.547515987234492,1.4382988407216863,792.9173481255682,119816.22218426189,3.9446945164917953,0.18078504713691662,2.8510262315645845,33.29318149331879,869.0852202135908,3344334.6255255975,0.33175887824667805,2.30571124668525,0.5192374452429521,94.95179176241577,2861.2060450890135,1.072045653515301
3,3429997.1316755833,0.0871663119175975,0.036934858576076174,211.3216229465016,0.023805404557744617,35.81524426493476,9958.910760775187,0.01,117.12690841871918,1523.0505681380334,0.08998338394744135,0.2579897582486603,88.96438213537051,0.010640359778033969,12.784832973561123,932.4478611949921,1169.5538179476587,4057.3745705825927,0.07967031751602405,0.06345192558971958,62.307269104749615,0.010231880902908854,179.3505507519032,19.09355591117989,400.0270434427397,24.133520827870182,0.010017405798480102,817.9424268006258,0.8458427102530027,953.3740346357704,179761.84163276263,4.651573182890457,75.18239985863508,0.0037643207226671313,0.11119918084782887,34.51710305784647,2103.3840621024724,129205.79747228928,4.137673510794601,3.517831509432367,0.013272320555451538,76.16653463349513,0.732756070634472,27.00977148705992,446536.8567509516,9.29598126543298,3.390398501649833,5.538709203458258,7747.2582254909175,0.6516969454543869,4.470585388098544,788.0254175532116,1941479.0776062238,99.8002248847959,0.015782684510401112,0.013169203327793514,24.135429040914776,2.111024881335437,13.590154802711341,906656.2658272644,12.477218983650706,4.369779409093122,46.06911937353966,2.502837156557381,27.02387515339083,2.926325540480633,24892.52645135949,19.639351162235172,204.86859458945702,0.7101433869187632,2.26631236552268,6428.308761480154,3261402.1142039616,0.010000017783256487,2.345063346148494,1.291769954323102,90.26955478668123,1656.190692091537,0.7666966712381871
4,152021.1116310749,1.2193937640889565,21.066855253095063,124.71195368039284,0.13919861496865535,10.083286369398808,4255.5729888309215,3703.0417775653245,29.690744414023523,4052.328707031164,0.08405747880419918,0.08601029206209078,70.60375036323595,14.48934745936064,56.99708978808889,2697.8453792795985,9695.829876127811,4060.7113185884596,0.049301460516563644,0.01,87.56479704521443,7.168322151654729,218.8043035111827,582.315636717818,92553.68006361139,0.011461670551018207,1.9921027420002364,889.0487892789423,691.6779621231334,48.42526027214163,511175.6471283895,0.3823088663665082,7.679656652204889,0.001,1.8633468037945935,383.4576839942271,9.827745617841007,735147.3899616307,4.881548672826014,6.443106015912541,0.011626662154071642,14.83958292614653,3797.56745783822,361.79593689236634,978112.7237313825,0.6248039173194625,7.1158183952829965,87.46465013121436,18000.0,0.06704948387369108,4671.710373057337,393.6946505307142,47490.33070913895,79.58833506303392,0.0010597310622729715,1.0914917174374938,0.30710395168665006,76.05154442115165,9798.088838025697,1354139.9783797509,2.1403513244789902,11.45284113702066,32.30428419610634,7.439436106205989,26.2109519780709,4252.298310995411,1164396.4810965827,78.15773435140598,0.31685326202650904,0.8578923700041391,13.916406433033563,4635.599596247351,707082.2667821535,79.04761177125886,0.3188024425499751,0.47498382802294775,6.9590997999510895,667.329796161136,1.1109982146434747
5,53661.66929988568,0.010005673757989964,10.263699831031154,269.83838878343914,26.565422982114264,11.665979231533578,5.28224638902916,21.144686152800364,83.76590954537265,4060.7969207006995,0.047084594851259376,0.08600338475644065,48.33065258203155,35.507358015045554,1.2316075477724528,9972.456826522588,8261.600052105503,4049.810584761141,0.0350056110019134,62.15908626468547,30.000908721966756,11.658003847255284,2.4021289583924985,869.0013336118391,418.6596036614767,89.79169062043336,0.01,573.46520198801,455.8392956459437,21.941078781520375,548257.6117530768,2.443501661254744,39.69959342813906,0.0025696222062228,0.014810887569854127,1584.5976917371122,4.731397703001647,924258.6225822687,1.3460796543535964,54.81468133791321,0.00939526422345638,18.28981972618738,8115.238389795346,226.5622900197273,1114242.8668382957,71.61925538428582,5.309067110693841,7.600896784502771,7644.106343061123,4.379878001792856,4.41203232194393,26.64181397205136,366.3400195667196,99.84669948064779,0.12204302906927947,4.27393422206215,17.838666622696454,2482.875906053238,0.01,503105.9715270769,5.640084644125647,0.2448968276182656,8.068844131028081,2.5001802647049076,6.7661129043477,2.3718349094107687,116760.52349097554,5.335853112745031,0.07606554547851414,1.2041170586519065,0.010116222729835292,9995.93619189782,523459.69754779706,2.580030840099165,3.996193937992185,1.2756256337817806,58.67767161772329,7140.0186874266365,1.0151300380905255
6,2433.4918347212956,0.01242717882901015,0.010000012750147409,105.32110135532211,69.46103050563454,18.676568075619652,143.25911986128267,533.2297233327037,2105.5588945957415,4060.1726807333735,0.04713184397954896,0.1749491570814093,34.79608373046348,0.010000597818950019,4.181582703351941,142.63529779814252,127.07175130561359,4032.953576939581,0.09746558872171997,0.06459207195567723,34.59749538035968,0.01003901840187082,117.30137518267277,378.6558441584409,362.39124612440884,13.74628143095485,0.01,0.018638309204392325,754.3552908263296,395.9761274430461,1106639.224493866,0.012088534848901157,0.012088010749975881,0.001,0.16050678724359752,833.1182568325155,47.27140567171547,793657.0874762216,0.010489615544507083,7.808374247594029,0.011521228925502428,0.010163807379423314,273.20143218007263,2734.909896518134,3598736.3351324797,0.018008309528970364,4.376009904759042,0.15849783312010793,16771.6633991843,0.010031826675719467,2013.1882190794533,38.64563514322318,68113.96347365316,64.51385756731979,0.0010000039498162779,0.011686895670315337,75.81684101083972,44.580880895558195,6919.203835457233,1400779.603461026,76.6745150738465,0.48669770128151046,4.769083557815122,4.883548824942243,40.839878726472335,4352.7704621415,13611.0355249685,0.020012597148577234,0.31557882718271346,0.06874203237510931,5.079497143681059,2120.0524325076854,1503246.2176417029,60.838833484805114,0.1987642361709004,0.4396203919017395,21.566888303438226,23.593238750953724,1.0962271590838952
7,2036280.1295183843,97.67841355504352,9.361838133513121,121.5601571236705,97.42159906558354,30.411486289728796,9551.390987840532,0.3169316652932188,29.662629001539578,4060.6517671148154,0.08679431214816118,0.17868470402735662,88.5758835115071,67.20798085503853,53.158723044041764,1310.4275964477004,622.5341602462248,4059.919146773008,0.03252567496424615,0.10891100287556459,86.7933282313388,79.69289105701365,7683.180274091859,1796.6752025114426,364.5847888065355,4.839025972342785,0.01993506191336511,78.09997434071666,997.6653719553083,392.0939837191598,453963.6966203642,0.010000067549870591,0.013856970066326543,0.00308042636287472,0.8171595437553483,6005.819745272379,71.75692867575212,1413490.4531755394,5.120448986224142,30.020014354115176,233.01367663570937,0.010105367720937264,2.2526797176282423,3162.063648031945,59035.01880017699,14.60076608913689,0.23053228489727587,1.0495013084773823,6546.590728585292,0.8063881512192481,295.4796786568635,1805.635390691655,4630.491803418196,26.383231770617268,426.0264422442443,0.01004332057896723,62.690412613666986,0.06614859064510487,2.610158696257334,2620144.6687391726,12.736593001885925,1.084787416228555,21.097235372251177,3.0498459926395274,96.04017264816791,10.47089394134255,3019827.902806102,2.458383137861244,0.0801148382277493,8.949661985474709,32.22139104162822,80.33982769663739,16885.21591796827,91.76908485266215,0.010000000000090678,0.34202019153820257,0.15091212068068394,259.60397684202127,0.978048989821343
8,330582.1002760529,1.4900651612154776,2.1459212158634164,105.28810690729313,1.7980309577406919,1.088467936687056,9942.73116065564,0.407248893170684,74.15239563684464,4060.735249372388,0.032527793157662806,0.2507584632107085,46.677159139278174,0.010000488741019923,6.027299275607932,5184.435030000675,1561.6660057579957,4057.874184329438,0.04957810744317821,0.04391163875504157,30.000703369320004,1.6425532464232555,60.691583104871754,977.3718815179902,1098.1435057156755,1.033852238056225,0.01,0.5311282547612269,0.009864383896535905,744.3676496343254,1732118.0745724507,1.851115085507224,17.22087612586005,0.003163662051535932,36.08057971954245,220.3991105927776,0.05420112946383961,270843.87682753865,8.54960552798543,0.17852776285054187,0.011000122612448962,50.6586984540276,254.9853763367226,2588.4166585056983,386158.2486400409,3.0000759172610567,8.643309357554632,18.962595576590747,8767.50002261492,2.4192193934602026,3.785728945869453,42.316748602790746,808.9015304754398,64.55364786913873,0.01999760831289048,8.591024788297693,14.263781834331532,1240.3210150041416,0.010025902866224312,521055.2998834289,3.0775452728602355,5.105461350067935,18.041754546822464,2.508082009991957,2.0943660603246155,364.11255547240563,27032.791702020757,29.723619313722264,165.19919272235646,52.30543617133733,51.696095516893244,0.45289237726482695,657114.9796549485,8.487719124685919,0.859729024035168,1.130139392841868,1.0044346568881592,12.057234921966948,0.9319654304957515
9,42778.444084736555,45.893157047117725,0.09521589654520349,126.23453258133004,35.75571238753726,2.5751812449813323,1822.986415045304,501.9440868431386,8607.58185355879,4057.9813722998415,0.05280174609617371,0.086,70.58243391705157,0.010379313450069346,1.076205945157568,5399.901780574181,9208.909767317375,3957.647068916333,0.04560461640668022,0.07258983460567649,30.000468348144004,4.26746709190787,195.16034506755742,3654.9871043274406,95797.4833700129,10.504844436727726,0.010000168360159298,5.356600131011065,0.02406449905460228,12.589738928748794,3568895.29282146,1.637469055588974,0.014293409975388416,0.003221096714272383,93.75611509213982,16.513942487329423,142.85367939688695,462640.95571123133,2.1683934797021114,96.72718674896643,322.9249175777892,0.17694496144752458,3.0196095773014027,0.06917271720960158,951215.0174826216,3.692591342511276,4.585197005402878,0.35698607871856425,6012.052951262272,1.3704622240212843,13.914812705347227,826.6452088514469,579403.6545895993,47.357862400359146,0.01750404054645438,23.658474739913505,12.936381424889554,0.09235404190166806,8677.991255034562,70114.59252582397,0.011743690147144374,0.7413576677885684,0.13344933758410915,4.295215606488373,0.05551161265591851,4.189539513527192,3003845.8313414017,0.7386929880964181,0.07900629620722295,8.190063064498442,26.903986592647726,65.92332623599431,1390437.3365757652,33.335399168221855,1.104405163729555,1.1446065679072854,12.994056629668362,724.4431847398071,0.9304515844357144
