,(ADP_Decay_v1).k_MA,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).Km_ADP,(NAHK_ATP).ki_P,(NAHK_ATP).ki_ADP,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPA).ka_ATP,(PPA).ka_PP,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_ATP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).ki_P,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(PPK3_tetra).kcat_F,(PPK3_tetra).Km_PolyP,(PPK3_tetra).K_eq_PPK3_tetra,(PPK3_tetra).Km_ATPP,(PPK3_tetra).ki_P,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).Km_ADP,(UDK_ATP).ki_P,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).Km_ADP,(UMPK_ATP).ki_P,(UMPK_ATP).ki_ADP,obj
10,0.008986054240471532,882359.0483631862,97.73384070495885,14.125272953392209,286.46354339760404,61.20994023745886,19.397384349319353,34.02580161899043,3606.440989871938,0.0325,0.20489392304110202,79.9936523212349,0.30134012350278916,0.01,9991.433489493274,612.2054403959421,1094.6136079021028,97.14881635689925,5547.482410989255,1.7078580417612241,0.3615825435175475,163119.22181941307,27.214390422567572,20.943157166141212,77.36406301896417,148.07095290183966,2.8976309058034997,2031887.0349992476,11.020181795903913,0.7320232625067178,0.014300578814559244,99.32186367532984,0.01,1204585.416746963,0.47584073262865684,0.002597660495009385,79.91253158984976,0.01,1425346.5276136042,21.281863343063794,5.128995964159651,16665.623781816295,0.5204427180346175,9.019526261290157,1.2446501295218273,583098.4925440741,0.9501128060308138,1.9158173865766706,2.5016691478484736,0.03327888834707607,3.5575326763308297,3.1009581983755337,807.3679962988992,1.2441741413078005
11,0.009762271802262225,53618.149782337794,5.006544231303603,20.561842500577146,105.80264021475045,99.99890710750425,40.565093889679346,6.998855442528142,4030.508558859582,0.09740836523710884,0.0860027420462115,30.0013978976885,0.01000001356085946,13.241480977556837,8916.610671400727,248.1668944989484,4631.462511277609,29.333091422922145,9950.555213685539,0.0032811513046506805,0.008573093069934276,412156.6731379436,1.6049800178990339,0.04069578624983662,10.334624189493535,0.00517345473853191,1807.4011636099679,3267965.7553465525,1.7500421929069385,0.01659855440948302,0.011544104414192553,93.71194893380412,21.673965127281214,360.0,3.6690172562034533,0.003179484913962454,0.01,77.92722541142294,254041.42647343362,19.63541936245716,2.4347450716703047,6000.16927727326,9.168204183603967,0.8409009700800523,3.086568490707643,995592.2014670747,11.455495786550182,1.7869121643086365,2.5029071635914746,0.940676806392355,1.0102456537939828,2.311295103768884,3173.161845306067,1.0401440586395194
12,0.009229860782066264,713987.293794789,6.074596185296778,13.115529742512846,155.7164462815823,0.9248370577932126,14.777488194033062,668.9055734630734,4021.6292692447373,0.09689980992094345,0.23469574264139623,30.00110393655741,0.010408134277887707,99.83991691037541,1305.62826219616,9888.169874760104,18303.57466235762,0.3073551823242798,0.01,1.7511161380099836,1.7660413075601027,316617.1437322537,1.5799984636938318,0.022781290054371704,99.99084291707909,0.006217971574512925,16.30770313508763,3093797.7337528174,3.797082545227239,0.21605420722785398,0.011455681110220294,99.99997327392441,701.5208343795155,364.10580691116667,13.265344463925906,0.003461891892080645,99.56699124809997,926.8349409550572,1750918.790377171,99.99720034803713,0.9408967333658794,14597.637317401259,0.29187299443880765,94.71316297934713,6.732266349902478,40025.98615772293,0.18523407020791405,0.01265582511808189,2.508226266777567,0.045218481162163905,0.056044801018466754,5.060463174072849,9149.96943953382,1.142224153889453
13,0.010037882619286393,26892.569847568677,0.27990761834870115,28.006274558487437,105.29799438756106,1.2912479413160585,52.101711167653654,22.25695026631806,3988.0077289246938,0.0349329512872139,0.11258231721892763,67.14248075362377,0.44055080477052866,10.507537017516258,837.8175141911659,2076.511250074886,360.1421019840129,52.40233518927397,1171.486332575696,16.708083031487373,0.3237322554967701,3044779.1173973656,38.16382877149974,0.06257422345798443,6.351873936988812,0.005191659697770286,373.9666976234343,3179395.162907812,3.179783551625169,0.786688372214075,0.011187265174000073,4.126250068197417,0.8028745179512189,360.0,37.240843617043275,0.003284608317509278,2.725870309603657,845.0472830560365,84364.62999370739,2.1385153885601595,1.9836540867721688,17885.31740973602,2.04116355261351,15.566548783359293,1.5906223216031183,1588333.7272202522,34.87149861138409,1.6518081451069568,2.500785147089127,2.05005205824717,1.0323975258803308,2.8730112578067097,293.90408518281134,0.9868168274813585
14,0.009619994647303714,5283.465744350933,0.010000004711857195,17.60855205948876,314.64337624828676,0.6395644057241636,0.010234427570355436,9998.970891363811,4060.508535574047,0.0774332863969118,0.1287902858582476,62.078708955277946,100.0,12.161684614776014,124.02699651339756,6896.708690754708,970.3792687273377,0.011610514017670548,9801.494255004545,289.3171382850552,262.1275883533452,93808.67490216583,3.047223654110594,56.79159192814647,0.17610851223062338,0.004479177183435893,9439.409440712605,3585788.1424907907,12.683333645670249,4.871654675241901,0.011394550760705717,44.03260361913969,5066.899020321344,3524446.271551672,1.8374519964652551,0.0023213062602283627,0.09926609590910807,0.010000364911624524,3278856.0825419985,48.10859240290329,15.10796744388123,14509.328076515707,1.1766305106949888,3.3694795595712006,9991.802104709766,250977.25168558242,11.719360552008435,0.5060053447593161,2.5022525040812833,0.46464057780478224,14.732490518351295,9.84511768803573,8921.191606015536,1.2744841047178952
15,0.00964556875908755,148384.52720980678,51.18683548671033,1.9170767872389125,212.9799828307582,0.5073349556989596,99.33622947675202,113.62175296101174,4059.7173302222927,0.04240764849510401,0.09067025997634301,30.002074731656833,14.212124224874692,10.267515861930178,5750.325093637055,5830.369106104038,187145.47539969598,30.419980102134375,0.010000064480813713,336.59481407236876,0.032491046002314276,1072342.4442553674,9.54403200258147,6.517202438173929,1.123885605542852,0.005234941954213376,2983.644711372336,643890.3578004745,2.6930634662745754,0.3529362896519014,0.0116287904935287,8.29351348488839,2212.7140558522524,9340.327327675093,0.39121830759456744,10.040585001415891,0.012500109123199148,0.01,875775.2190938512,16.072141586855917,10.539840124168412,9503.665173930061,3.1067060132139943,99.452010981113,4.5294209359789965,755163.5831990562,9.663082019100433,1.8138183090944038,2.5029927409805057,0.38088322009945036,70.82045892052957,6.351138833401943,516.9946482954877,1.2885500598018869
16,0.010090525606332567,499065.7594687042,22.157499819050575,43.20495584199642,306.1419537660944,1.1524157283665668,62.97474791080873,3725.167399936986,4057.455199646222,0.0352080828100323,0.10170458775359335,71.18542574282826,4.675357526922134,5.120667455563052,5503.198033838705,1336.3425587611266,173995.02191475377,1.805648815432206,693.4326175996363,829.9282326521809,853.651896722547,787566.1439752261,12.25978640849172,3.0947299778280843,0.020623100365076134,0.0051033968465994265,9754.485421094436,271273.0721580906,16.793179364510053,99.5324145903102,0.11727938354438086,0.7451315197101546,1.273275822540774,40759.546971571566,0.017070132354188337,0.0017139466867549785,27.543019975874785,0.055333304652459676,1101843.8056799169,48.099879141468364,12.633926854690973,8576.657696960385,9.52886403686166,51.516044838885136,8.412443679840637,1013212.9876314464,22.805476478972054,2.1429693991701204,2.500884913201073,99.9868142183443,1.7472311340623876,1.8556823238151026,9357.397330520615,1.2760219088395588
17,0.009575023380825953,2858316.1797627863,1.4971781617146362,1.0181043821646445,106.98527598311925,2.66961933166257,0.01000038607201549,1009.3264527733159,3909.2782552616904,0.09749885667934895,0.2172962645528901,30.000002594577364,0.01,93.01915073057992,84.1170089441369,5979.817904987286,363.4716889713044,52.655142809261555,415.10725934944816,14.618224280171901,0.18243389525089415,194531.04597081963,2.0793486134217587,0.051774916066930965,99.9999896947041,43.485861287290454,4.611074898413926,3369786.299264637,1.8685549827025278,0.09248321904647,0.011296340556776965,99.82055993312427,761.8711135834922,363.4304966033244,41.950154727495025,0.003153645139613958,6.317682830410396,8583.926270009877,1030027.7524049445,5.315237615547613,16.05147007648719,17998.86241876573,0.7586238276148094,67.43704561581497,2.156282594289958,256099.95559998916,2.670618401826786,2.457755850918979,2.500605431867151,0.8294695107784165,2.0583794119382457,2.850945835832942,533.558873228528,1.090600075358677
18,0.009862996460052741,414885.58971819066,0.3191648900045085,48.91027339164905,301.52806551129254,6.473333814324393,9.638105021669823,0.7806267192609438,4060.5388613156947,0.07571870150903517,0.19769950864815594,86.92416346958584,15.840069210572075,13.47106200878154,9835.487103857618,4017.0926296638418,1573.6839361516966,96.25153604832167,0.01,0.056307330644335914,340.2276509190755,145186.861256701,7.2561327796478166,15.753542181513893,0.11873371056986562,0.004532966878267383,700.1127525406423,3521380.448627293,22.713306598579887,4.96256834246502,0.01137388989586866,14.657937494049772,476.911534875525,4553.505380379281,5.534719415427011,0.0033679093046870283,0.1964692784876796,4113.074439036953,269904.6685926166,19.347950290699437,3.6917518136489034,6028.026370762758,20.58398095351437,1.479723723945105,2.0696109884572693,3599834.0506220576,0.22917069998040243,99.99998477037263,2.5020448999597886,0.2275704623877708,5.2743999207009615,3.801977239404136,1486.9874994006163,1.07792238188009
19,0.009853454417392256,145871.3299575926,51.86773090202285,0.9169185887160964,184.37671451959517,0.18591038243999558,44.92265908632994,249.02619554192535,4057.101539264548,0.03954737601184199,0.08600530765205124,30.151475682771764,3.726997263644037,48.95529639942434,4616.0276553118165,2563.43204202748,1839088.1985348752,0.3327645984992793,2943.8777485823807,469.2066434706457,81.01112876741247,1194417.0825039248,16.242477744236417,0.946850646831581,4.244789533329486,0.0055008816264120845,5490.16911727415,3539151.5145203806,7.5516055762296705,67.19945100199344,0.011261225440323127,11.988062622153404,1274.4091210049753,357188.8773267603,3.0649537537051894,0.0025936313826480134,0.026512904282030115,0.014498490710493734,2359242.7265290916,34.411075820400264,7.680784684659882,6391.10027454371,3.551596208130981,0.8017876416101848,6.903688244620744,3565792.063118227,89.47130712800785,1.0443530876633524,2.501446403868233,0.6096609179841418,39.01810688052108,4.619976142636916,857.1097839875509,1.1269171098442505
20,0.009755794414578118,279770.6901353384,64.22597243077252,28.288325243086692,314.9882432907265,6.166640009053786,0.0369621279324994,249.5720533237489,4059.22081471484,0.03264412447152897,0.08662573019082061,30.0,99.50559877711682,5.774615704909514,8803.320894253085,10000.0,2042781.063894996,2.081651794668085,0.01,271.79098069754065,480.71633672199624,219935.27073162174,1.6070183067887551,34.85612888258168,1.0698419676530144,0.004261558160757349,409.2100118913365,3472931.3477719584,5.500334769116015,2.3194562449524234,0.01092793826197869,6.693568082145792,9998.86928444246,2766254.6503427946,0.04923001563911701,0.0021755229902994722,0.019423380828196828,0.01,3565979.406725918,8.279232420146952,32.97378201452524,17543.818555273647,12.898755415208447,0.16368807633885368,10.03155154653894,529584.6157200402,1.266125502438658,0.1647355661156324,2.5000000462168535,0.25206601571802273,0.016351456069541078,9828.65340785966,2688.914770933477,1.1939165975486112
21,0.009794564439129481,95062.22794194322,1.4357527891173771,24.55429293545638,148.1719338804022,59.043429796674225,0.01,45.13439946323249,4055.129051062533,0.09069134246009906,0.13924008719129785,89.9073487111473,3.405956249065526,45.21356449122159,4192.0656602678555,2466.51103519495,3599982.8426405634,17.878080727784237,0.07634383478223947,6.386836510440372,7.096405070797488,533976.0303258145,2.5178418726156604,7.451306749351377,0.020486242263466767,0.003784785354654885,3305.031010684632,3591339.3639254137,2.5536219483718536,28.00568207902449,761.684361154646,0.3155547379700009,0.01,11147.836290826834,0.48843930044061556,0.0032278593631461803,9.098858903140778,1367.4215544165547,1084167.9648910414,87.19316698356532,8.511910537877739,15480.399284584639,13.20304651557964,29.503047782653308,8.306703932841039,963439.7419617982,15.890729888355091,3.24092736680603,2.5000301715853315,0.37198871626357366,9.92772835060567,9993.410247795362,7640.868914943182,1.2427811228611498
22,0.010159832820820733,1506061.0164155748,11.373200914359188,7.491637223912773,292.47502957525273,55.74615309303055,0.011901572590334574,0.2959038504944883,3928.429012721041,0.032829203334924575,0.0861089686734041,90.0,8.986477320389586,8.411784696806707,7247.274975564915,5497.019418200372,1270424.877358401,20.490249779797228,502.5696425853519,0.1435565448731978,151.31496116794756,630149.317353908,0.14816309816635792,0.513722394834921,0.011115586141038922,0.00528238849627475,308.916849873881,150843.73036920806,0.5625580475643143,18.098171791004848,47.170285630691104,0.01,0.8289782844015656,10498.368621533591,1.9336781183549632,0.0028403851799381386,12.299607986677914,2257.208612302484,113634.58580453467,9.072040980498672,1.5768870214871105,15937.334054186542,2.9732977263817055,13.97786779335027,5.058009331625897,1196827.675329149,4.681191077059908,5.519372148059405,2.5012222028457143,1.138912130439252,0.9907852924077211,5.6931130142028215,1364.123369720134,1.207694470717668
23,0.010110514062625156,11511.384279234733,2.022201849874192,8.953450255433037,122.91065487277149,5.347764221705145,7.457290568361065,107.25655051410833,3981.4387098796324,0.09737370068425245,0.08613388920672402,31.01162883741583,95.96030127483404,0.8551333788552861,93.87804854047232,5727.847510195196,360.00085585910284,28.469532224541155,3050.564607044509,45.51995008528267,0.0,16839.473062750785,0.07033852535996174,1.0257894914516235,98.35998584093177,0.005206610128299375,1023.4879849814133,678283.4706168483,0.9411861352324541,2.020151741191331,0.011471358354926256,8.504773717470519,5959.321731590717,5503.226187596551,2.771295858783879,0.0030921199925995333,14.681871843314536,4336.448929916444,891061.7038417183,10.00311683820394,13.337853354057346,6001.109630683586,5.668548773069742,0.8439908979083859,3.5809182107754483,3287133.466173282,30.074956437231112,4.191337665841855,7.214240704933722,0.6387855678123594,6.604151336739383,3.314823458988764,2.786723459978225,1.0697662821450444
24,0.009888636574559715,137896.01130556795,7.7600755860667565,99.9387699385804,216.6417988862644,11.76802978206328,18.70354420068059,134.70236746861,4048.096733089442,0.04173014757286295,0.08826302162367389,44.170867008670236,10.317412093722075,25.103874290574616,10000.0,7662.504757538769,5046.054955711752,72.30240635796365,0.010000208400371633,0.03536119665753405,391.82696403397387,1022140.8950144013,4.937338224901331,7.073497296725565,19.615813948361044,0.004779209550166613,9698.98034462498,297665.15530539496,4.864028294224186,97.32845129115157,0.01817409233029007,0.24866025466498587,0.8480872013664701,10256.24612466122,0.18720638832506606,0.003160749819263639,99.82147906659321,3728.590064605334,908497.2321853662,29.40274092757935,16.187336945744747,6002.754320890835,5.580241938448216,70.98580398550524,6.011294349675749,388044.85576418164,0.0464075547741122,7.5081150452020475,2.5011167466975004,0.010238784299453036,86.79153692878548,10.427556554398237,1485.3972484140959,1.1464994056297961
