,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).Km_ADP,(NAHK_ATP).ki_P,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).Km_ATP,(PPK3_A).ki_P,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).Km_ADP,(UDK_ATP).ki_P,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).Km_ADP,(UMPK_ATP).ki_P,obj
0,157641.9094023113,12.866314705217999,40.776604749617725,215.92240004879827,29.489141499313735,13.790233935030175,11.501768144122297,4019.26309643138,0.04610524213044015,0.15183563358665794,79.14728529336644,31.389946824576803,27.196089004182667,1364.7632783599863,1275737.7322210195,99.97383300294145,0.05057192154165526,1876557.03249705,8.718799964324075,99.7516255491449,0.0060066889818282615,0.01,1221.7215796942835,2920009.094227624,1.18120673240554,0.4028561394957162,0.01126746772763178,1.4002246567179457,5998.9005497620965,1518493.8423072589,21.394222462024402,20.34634119790917,14466.534419930402,22.073884719968145,1.1135975884119345,2.2002142009131886,1239791.3693176946,3.977338595225612,8.326337849212123,2.50122000121045,0.4895561268860624,10.232425884390073,2.2168501693543834,3.959625516291316
1,161153.2917484655,38.71830207844951,9.47342357903629,238.18011742382117,20.542440383244905,99.59122590122733,7.351785165408427,3992.6669014640966,0.09005631521695824,0.12978583895356657,34.927041847170415,1.8664891871576001,30.500514511179546,1127.325440374348,12516.47431279614,32.72745406800129,9980.396773972909,94125.46677872616,6.266541913083908,5.89645541767892,0.0056592229589126734,14.373473960056232,1852.0123118208517,3566283.101999283,19.148914409832653,5.65879746119355,0.011893421617143985,3.435139362493223,0.06459724502335727,116566.21717631051,21.2207273202885,1.9812456317630154,6058.087482585954,24.03837792860484,37.38835166073805,1.985520835333992,476968.1788178608,5.19372374927729,1.3623938433203453,2.5001828602444562,0.26653442035490466,14.152697252053022,2.6296910774304276,3.936871008847471
2,2149848.5389081733,100.0,5.123284030737597,129.1913930010754,10.579974123969585,33.258354754186094,8499.071119246179,3537.7915856057666,0.07732729627221857,0.13863720652604816,67.17850421549785,0.010124619591223637,0.3337757475158273,1034.3100603385878,2761.388378251881,31.597102352154078,57.5464318060367,753409.145626585,4.562736901913554,75.98339220327796,0.005425380688762849,0.01,412.99563291561367,179529.5246748254,0.30127959896755613,1.6386516693042357,0.013482151291825754,47.072970789463206,0.235314222993676,374499.16804864694,23.461118032949326,6.943381045044235,9152.053636163802,11.30392025050622,15.60621807591562,1.0494782570355192,62349.10959285377,0.024717753119939522,1.3310751808424268,2.5047444625131776,27.677965084943565,2.174271908429591,0.92256350481562,3.959310943424655
3,664040.6082379774,81.65940459456436,6.466609178508117,105.01509940889646,2.5673147108740424,12.842021205429036,7317.942188918394,3801.027407644123,0.03515586632284652,0.08602680701928198,73.9108573459404,51.754789774524546,0.017494782088127728,1974.907525379306,366.8547215223741,24.203376467179098,111.57175197207356,1112747.5962912575,1.715587622141329,1.5601897341858215,0.005810884890072167,0.011105405387611761,518.2872970864714,689401.9245628505,0.1671207443576622,0.010193590953229956,0.01327022533010108,0.05617278081693312,0.01,599224.3940588421,4.438131300326269,17.980304213043908,17516.43978355695,2.7188745224409403,3.9702115158601483,0.21517819074756098,540502.6797945119,10.567177329007905,3.2597626263835724,2.5051138987617154,0.9030253070150394,37.51940064270968,0.32439694098391714,3.9536950652765426
4,93250.81118511934,3.7123546888894916,38.8111593900722,232.4419724978506,12.617450019401417,77.20490367901019,9.606408932933288,4060.3119862654094,0.09153145981762884,0.18168060788905965,31.407764021437128,0.023808335018929365,3.132601537659121,1419.9881447604364,9392.029232763543,63.76122791907682,110.86803325074743,384577.39385473466,2.807926386078211,90.78607500706053,0.006308143724637081,0.010992764854794142,484.97173496548004,2816690.189049636,1.2427874464785307,22.93007450014031,0.011221524009081099,13.131081075237802,9991.694218012644,338385.1073402533,1.928071371374908,9.094429161850924,7695.150167270213,0.8938053389589615,66.77966468074112,1.2897720560038175,3067158.4766608668,52.09545377798112,3.1574769614082374,2.500165041753383,3.6427558252905574,1.7866409586003043,1.0229380037895222,3.916850039576134
5,544637.9052391223,3.8505437946782965,0.3683008557917013,243.63107230034248,0.7056964739012735,2.3920462707939585,3557.1717592824507,3852.601971406205,0.04009769303910476,0.22082986661135812,35.49398603581963,0.055434526295503654,0.010277038024522256,287.6924231283763,14647.8671331414,99.97642553644164,117.78192544358336,492743.1403801191,14.772764630025788,20.916253653808393,0.00595372616352917,0.010011928284202831,181.12501963057545,3057935.946267355,6.214155645082199,100.0,0.014425789087595271,85.57389725212984,0.799671443129224,1771509.2074357837,6.292706583884528,11.109870204034598,15415.891437767035,0.5168397711130732,1.479135727075769,2.357595224310408,165663.25922989787,2.284375708377416,0.06506362208787085,2.5000058277853054,0.010006068796913316,44.9411350186495,2.3336236801062533,3.9239806064658294
6,25254.94061225201,2.2219870643434536,12.142437774907405,145.21948817786634,3.615442606043999,75.64702563167552,20.20944730897433,4060.638124052706,0.09733161505604421,0.1721429521377955,33.793721796939046,20.043946107409965,35.01267679587248,191.8838452184744,15077.321798004274,95.23786104322672,635.0195215687263,2451080.9653138723,48.39809561028014,48.30352366950122,0.006454859173226677,0.015449400062003177,9600.614973184249,3540796.1503740735,3.9194633054696646,1.471312360297744,0.011290822495327969,91.29037078603474,372.35787385725456,1919687.2983114524,34.83231236191561,21.375641989317433,14682.809497544791,3.403039479313309,56.65570984956971,2.9878622534735455,1391761.940792012,20.340044999189292,2.796392631094072,2.500350862269169,0.6454825908245915,7.6264002145926115,2.3617643455822805,3.9398522266646263
7,3444135.9960654075,9.665561680373132,0.011459346529029303,312.3313811820452,0.02582326433565661,0.05050605613485522,6.072233507225606,4035.869778913474,0.07287472941894312,0.23690369093667032,86.80439201020067,0.8100165056727842,99.40022776990747,746.4814538641302,2268.300200858051,99.01758019403535,413.81675675960395,1608737.9311113507,22.218658909947393,49.26880349397468,0.006641267899769584,0.010313241872429138,4783.315629764458,3574531.1092191963,3.8418822059340223,0.299310306689167,0.011805332250853118,74.7376856073472,9999.896261589527,578682.1216426989,20.21757242976892,0.06993643498032502,18000.0,0.01000018833356085,85.86146397501723,1.1942016994928615,1746506.6216518672,1.2083963102256634,0.1444888364915145,2.501849516813064,0.025687991303264778,0.05958136572404097,0.6302125356148024,3.940707307178805
8,113204.87767438604,11.74099846817031,17.647755772459657,131.51500287066423,5.142405733767852,40.597560559902206,17.940559397587663,4059.894736474977,0.06294042951114,0.09156490615528418,89.78390898848123,10.768072836271733,8.849884512869002,5219.006948086355,25045.44988300306,34.93728506401809,535.7350234298583,2041959.009765866,10.944797186855265,90.17278142083265,0.005183487056052664,0.01,1214.075473609692,3482950.641822808,1.132476278422436,0.06876705731470342,0.011320659106143703,17.39036509967358,245.30735527276113,25945.180823697618,0.04817424837349951,0.1965484764582604,14038.432695680573,0.01652709904866894,15.356073055029814,2.5753069827840087,783674.2826432451,9.971269694618348,2.307197957493186,2.500035490745986,0.26251920393597905,5.282232383442826,9976.88517212445,3.937047416719379
9,77116.88478908724,30.627144969359787,0.07098766276881181,105.1900258303957,41.52437639173553,2.5288982235922326,929.6308353303183,4058.5925604665135,0.09590796444843161,0.16930733568295456,89.78422321721976,0.53132579011739,0.010000006517341814,3052.402466305442,1487948.6803389275,46.61234803616201,0.010039302508725794,21636.670871339054,1.2505816656288784,0.19683446434856477,0.005186710596491663,28.503391463351278,2703.696335186213,1219437.2148433567,8.256069847962305,1.4747321502450395,0.011071264132014915,6.614695739246323,856.0677467433242,1367783.1165377893,1.640916275125634,25.60263702788952,17987.105608064496,0.7197629997518564,3.4225087014540123,0.9849485122495393,643734.4957984445,6.41966163424978,1.1039163096287303,2.500018140253565,0.15914948075932517,96.99094538116363,1.3216875324093795,3.9732831268523663
