,(ADP_Decay_v1).k_MA,(ADP_Decay_v2).k_MA,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(GLMU).ki_ADP,(GLMU).ki_UDP_GalNAc,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).Km_ADP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).ki_P,(NAHK_ATP).ki_ADP,(NAHK_ADP).kcat_F,(NAHK_ADP).Km_GalNAc,(NAHK_ADP).K_eq_NAHK,(NAHK_ADP).Km_GalNAc1P,(NAHK_ADP).Km_AMP,(NAHK_ADP).ki_P,(NAHK_ADP).ki_ADP,(NAHK_ATPP).kcat_F,(NAHK_ATPP).Km_GalNAc,(NAHK_ATPP).Km_ATPP,(NAHK_ATPP).K_eq_NAHK,(NAHK_ATPP).Km_GalNAc1P,(NAHK_ATPP).ki_P,(NAHK_ATPP).ki_ADP,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPA).ki_ADP,(PPA).ka_ATP,(PPA).ka_PP,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_ATP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).ki_P,(PPK3_A).ki_ADP,(PPK3_A).ki_PP,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(PPK3_U).ki_ADP,(PPK3_U).ki_PP,(PPK3_tetra).kcat_F,(PPK3_tetra).Km_PolyP,(PPK3_tetra).K_eq_PPK3_tetra,(PPK3_tetra).Km_ATPP,(PPK3_tetra).ki_P,(PPK3_tetra).ki_ADP,(PPK3_tetra).ki_PP,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).Km_ADP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).ki_P,(UDK_ATP).ki_ADP,(UDK_ATP).ki_UTP,(UDK_ADP).kcat_F,(UDK_ADP).Km_Uri,(UDK_ADP).K_eq_UDK,(UDK_ADP).Km_UMP,(UDK_ADP).Km_AMP,(UDK_ADP).ki_P,(UDK_ADP).ki_ADP,(UDK_ADP).ki_UTP,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).Km_ADP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).ki_P,(UMPK_ADP).kcat_F,(UMPK_ADP).Km_UMP,(UMPK_ADP).K_eq_UMPK,(UMPK_ADP).Km_UDP,(UMPK_ADP).Km_AMP,(UMPK_ADP).ki_P,(UMPK_ATPP).kcat_F,(UMPK_ATPP).Km_UMP,(UMPK_ATPP).Km_ATPP,(UMPK_ATPP).K_eq_UMPK,(UMPK_ATPP).Km_UDP,(UMPK_ATPP).ki_P,obj
0,0.0018630008969279927,0.11779825972124107,408147.6747737713,0.47800925145479606,0.297195393295792,302.70448724140044,0.01,9.778468227215749,12.160497060301491,5461.125041305662,360.5896607895247,4060.7999999999997,0.058865755507753956,0.08619379323413318,43.707741092530604,30.0,0.011361288921493693,7133.384767015368,8593.960081656569,3505.868470347816,0.06062484083367543,48.78645900983881,62.04741053795029,100.0,3.088060641258172,11.918938564097347,3473.248438560675,0.08507145127672276,33.394648285137684,67.36287162794068,0.04396302575232841,0.040938365488883265,8015.701504944657,179979.71724575877,1.0617316464106843,11.454341760710182,1706.8093138244994,18.90421611311548,523.7422871635498,1261316.9428736188,0.5831235652879886,1.1839470099111393,99.94403631296609,121.04309516683554,6.866434511108677,134.88469270922454,317.90587867557923,589773.2686053822,0.01,0.9845820502503282,0.010084533443425553,0.5453341861430265,198.34757957153667,10.577983346982485,65.22502118945825,36638.87310925742,5.428752502400977,77.9430944194129,0.010005813750706645,0.015395635422335427,5445.7925255213095,793.2378447499718,102411.38849814422,16.945532901928622,0.5800096263262796,6.802334221240033,12525.322908515149,0.8675482527077494,1020.509969496519,98.08521831944655,5677.350142263687,1376116.3320560462,51.56558325355041,0.009974398429355227,2.245073643637072,6.835096378422437,1.7777166195754488,113.7947654749722,12.060453904241742,184813.72762288805,0.1271349722903882,2.0791715609230277,3.1721361754219797,2.500058480233448,7.490197319806424,5841.867739377732,7816.397727762981,0.43423655514308657,109.43529786438981,5.68130484023886,5.511210008525942,2295.6311072110743,360.0,13.343555379255932,2.0007207423144884,20.52899212967873,19.63841232016835,1223.9940749807279,1.3414166474564984
1,0.028667839348912965,3.591462949271463e-05,553102.2208096009,0.010936038672147454,86.50078555342752,112.60192987891841,49.7503158211509,0.10530910888260571,3763.0391187933606,136.93548710925182,0.7398901365685454,4060.494816277549,0.033729614604248434,0.08611390815823344,98.37772154213114,89.77243083439133,99.53998787421035,9823.301558525824,7910.143068373205,3868.9489088147457,0.038293634191612365,56.34312434248619,0.3095525840251075,1.8912587063086619,173.0181298628591,459.3509529022019,4058.1818769626334,0.09432217709089767,5.76878342161134,38.41112232233945,99.7517250105587,2585.4955698646745,9869.143432592047,3201101.4085905626,0.01,0.6735432323845061,0.7959098584120012,791.0510170115753,981.5430945510162,3450031.455008879,0.7851251896292504,20.865031235173387,0.016313125915574527,0.001,454.3608292843985,217.06708268320259,36.96943704779981,3598554.2338259015,0.3358342290895685,5.663609748607632,0.010075391937790388,84.92226260424475,604.1281485532927,9.360643083628943,346.01295471993325,33220.87223248733,0.8588531446249478,914.2871379303272,94.58229006380743,10.123669762790518,7871.954895243024,8546.862944457525,2126328.1805753126,19.63113272449982,20.162800109053993,11.047655283700635,15941.03160041353,7.0968649946758955,10.496522430572307,7746.111931755207,3929.1566137011328,380.96030222905466,5.621622637777816,0.001,1.9963913229018393,26.31913655667674,24.688505200093893,3801.908342317626,445.1837458419866,221475.1771234204,7.138399350312147,1.4958916427932754,19.43149683297722,4.283725534991802,88.82916497442497,166.87071205711638,14355.0590646403,5.889725101364895,12.356230870439557,45.12796035064214,57.25253631786151,4815.692652504233,1565789.163619531,2.9378687102004317,1.6525799338716916,939.8639346127406,0.011804297254048508,0.015870732059708167,1.3278099585631749
2,0.0007922645978368091,0.07007472669648018,28253.177081422757,0.010569793160807204,5.319544531312661,106.61053049179921,17.025839552114416,0.7622205054987651,18.041927086752196,1524.6212632637212,11.848019805685439,2114.1873411030797,0.03283960291643733,0.08687291163081455,0.014211102691382727,30.521200550037825,81.61254913682285,6735.337562959336,25.219649124861935,4057.9608988219443,0.03462903858703863,78.85706011649057,6.121814729103183,72.73166627886042,9554.702050109736,543.7943008446587,2451.951753004803,0.03406580048460785,0.08099639371465793,68.82306341408645,0.010646691593913085,2225.0833022072957,8436.445564895794,48675.77468216729,0.2922334485004202,3126.8513967671665,0.7740348214128769,746.568271423277,777.1949095016461,352888.8592485905,0.17722854316432307,0.569860026378393,26.699656707336395,0.0025451762807721452,288.53642710790837,43.39485662748562,7947.729043173485,3218974.131326109,1.5746997385802424,36.288659482631445,0.01010603492193344,8.905456680519828,5965.9096239259825,250.40647313705935,1059.084494432202,5156.3522065393145,0.14503713430790058,39.87648545735054,0.42396098562240503,1.0317279736632339,1.027729477036737,0.12734082069345443,121443.69716444466,7.096560950303769,0.27039728169469773,0.28472696819135723,8031.915846152715,0.8872033285236192,8443.389310897837,184.2223435919652,8832.77793331777,360.0,4.22350393191163,0.001,0.8241634621082573,5.994004405781046,22.614672415907076,155.7244436425129,3735.1386070088793,2554224.329111334,7.039305685648454,15.976795848182766,4.204636163117847,2.50191859079371,1.1762720100160298,16.196209647699238,39831.459159755796,0.04239624378010823,0.0010752770718960446,14.235441038907952,4.053997528337974,0.01,175346.75564521222,0.14926916549978048,2.1318074353553764,349.11886320754525,66.06874571859696,0.013658689379320722,1.1936413123874747
3,0.00020945413616202006,0.0012120954386979881,2078291.0009518154,71.25750258679987,19.506679693245463,105.1968914644856,6.993157015075774,9.638555652382328,11.558566497094642,5981.080058269294,37.92083810047084,3351.5388476419453,0.09726279310051733,0.2479998761978581,14.20423248728239,82.97363595542835,26.630511550636626,737.1746641197917,0.262182249891036,1357.849735947825,0.07005776306703847,73.56167712355139,34.02990057501868,99.82849363675345,6853.403409113239,8.383399700462618,3905.461307374689,0.0823152346569313,0.01,67.46312580495974,0.06271758140648595,4275.480523232296,1943.6425028005622,1090.240476264249,0.33740603994756535,1.1177358253132141,1936.084187761301,249.51009796825142,969.1537184960745,1492797.6088386471,3.9215975477869347,2.1557469053745093,94.8307490477958,83.77985643147593,2269.3186151246928,2.491736177186633,48.96849311361865,2559937.6390408734,17.420694873614377,0.7868501657061071,0.01301896065677201,2.6652831416900344,10.230799504929362,83.89950902743749,301.89496025203624,3554087.559986538,0.02757103733607284,0.0010000029354128486,0.010050335323651323,5721.344409768165,0.01,144.6152123126746,428696.9226300571,33.51907838672265,2.3354402213507868,33.4079210574036,6415.78160015722,4.6481081809052816,9605.554885854744,252.38571209273607,25.38185804061871,41248.03478682231,97.16740154349729,0.001,4.149570204583534,0.2120154101868054,18.414117785609683,882.4768621347617,6861.555612255566,1791211.7143218997,14.879761961267754,1.2631193038380786,6.041745110479811,2.50650984613684,22.395161548386028,182.91742268406855,87067.81745213768,0.010429892586335985,0.09256327299066475,2.3060869785694798,1.347860425593796,8143.382634288089,3224895.563792954,0.11488019413182889,0.09311688197282984,1.208827137097606,98.3356785324514,1574.1529210025753,0.8124571737285591
4,1e-06,0.005075942223111056,22353.407647721262,4.012161577817808,8.580101367143206,105.04324414265382,41.426217192737504,0.16005403372797566,4028.577617258299,208.6584487947286,37.76394189040853,4059.620680651191,0.04713584037358727,0.08612168615072122,6.112896031206805,38.67763321871629,33.46212536649872,9998.537703148346,1523.7161654856318,1374.2788651940803,0.09746068612899739,45.918080559473594,10.436617003485402,46.99570263399076,0.5527731550389025,4790.766784956064,1357.921557452772,0.032622726973781414,30.654338570630394,50.12325258468296,1.2827906519045806,2.7167434769189076,0.07250049615684359,2922042.956202641,0.32769450341912876,5870.318827368244,7053.129735913686,949.9070372237547,983.0320198480224,1516904.0095021594,0.025306811269551744,15.946163172368614,20.88539903344746,0.0025409425453110568,63.503382313611255,9515.732915990771,105.49911598919823,973756.966165307,0.010038041999487803,1.7006145495494964,0.011046094587848542,0.010003768978475713,14.570257463406376,0.01,21.50814986257557,507.6819624192641,0.9326677113566084,46.80606224971004,0.3991808815747666,0.7901540772062331,58.73210932946612,0.8818499729680581,2013755.6495229064,3.3555591771057904,0.26044567970560134,0.13581160032958775,17944.446708679458,0.024793808555516505,339.0944464888308,99.37132485380721,30.436862682685096,2602300.2506353906,58.153989329745755,0.01786622786533097,30.485278998551298,99.99419616369661,0.011545865838447278,1048.2062934327505,8.299977706844501,36751.49850199556,0.010007055871971256,0.011612990903636485,12.935110761368906,2.50938038981313,0.010511263331290436,8.740522008344861,3574978.780991879,84.87446425906919,153.9228650021041,5.420254084043689,0.1481450263760056,53.95020537872735,194369.84457613435,0.010329767335683339,0.09982695547731227,1.2754583422411179,5.327706692394645,100.03322796504798,1.1002002395459218
5,2.7819772403960825e-05,0.09809403209742559,522306.52424258605,2.3042910083888275,72.66399084254532,282.019250128345,5.613989058592564,14.67667640931544,7021.0918299159,89.16941706487158,2.585515609810078,3984.8368027571337,0.07054806815235663,0.20797590755351986,22.710845789017228,55.120655221288004,0.09501073266210554,93.8591620547537,882.740034051966,2301.7267429872018,0.03487924421423894,89.40706878228774,18.569959176822998,1.118399809619912,5657.497088845152,0.010196546554091059,3282.9373829308524,0.046410738838052155,0.013957207889757062,89.9899245007892,9.775524020886051,656.338818628457,876.0551862414405,662933.3250125413,14.755319531250107,2351.2240388262085,746.2938020279878,1000.0,912.1481455810093,2217765.8514344967,3.186341092801304,0.7936093712703889,70.41032076740345,192.93159028062234,50.09513997646554,7915.2119253709,2727.6154992147426,18626.56131914418,0.029374270475385315,46.33003992937844,0.011606430073115294,5.941281885775273,5542.374049582558,1272.8670695839376,0.426192691095451,151795.29351072974,1.4850526902821635,0.0014864647659735863,88.99412195172269,8159.2470721956415,453.58050962715254,893.4422191901308,345253.3222721843,29.38435992145051,1.487575620426236,1.3720349824158287,15397.813485280596,2.6422144215131773,1810.811115055355,135.4823865413229,8632.829567129083,688746.7760966806,95.13427154906002,0.023941705870046362,8.861413559676123,12.605643875637169,1.11347709598398,9992.4320912447,341.00454989482165,2994983.5484640477,22.757509958649187,1.3076640201243193,43.41460756317677,2.562795597604003,0.30194410386832043,2523.9148918673254,63686.26588498916,0.7290687420306066,368.8586937741385,95.09879395671267,0.5594672048408607,1232.2349216444225,853351.4315490571,0.23423134747192023,5.619421291843662,1.0177693219945954,87.15452509189053,743.7749328518852,0.9026973197353113
6,2.0425199828749514e-05,0.0020424119597941674,100864.02635850904,25.39741543711239,82.50484825722621,314.95534154860616,99.20829231699516,5.030585363857854,6242.243038611625,3443.4020549309016,45.625861202322895,3998.3262958621413,0.09677845663611946,0.2532109455216883,13.513802936657235,89.97493837525235,48.05068361282995,877.7639723724333,77.42674194247012,1427.4158172413229,0.07087488561255273,74.7533680983975,0.053413287837145045,99.64144124217154,20.628904757945328,0.012504615497240178,4012.427520674088,0.049381420217234205,0.010008923458792127,60.67463455198258,11.719047400689158,6307.903992491183,2938.597158110179,1169055.3449503956,44.678126475982246,3.0923077675445922,562.1352596958931,998.6270286021621,802.4065723722879,1879642.2982050984,13.167542000929314,8.041294961792927,2.464852710878963,0.00637217372375557,4344.630021330525,10.340518132730402,5.094720247193652,3572443.614540845,9.452245023728453,11.84949941070595,0.01102200043790711,45.32008818564202,18.61343661568805,4.253100174287559,1559.8912370930752,103448.7676210405,0.43375854686558996,0.002788115458352034,0.010072892014714362,5445.060780093736,9304.806707716216,0.1518152789046383,355528.39422487264,10.865921553888219,4.136946446148735,2.6885282263743044,17994.914512021674,99.87830476922163,5.078237056657178,194.56047142463947,12.530067673113722,484.4069210155505,3.4604022498218696,200.65359462312472,0.24273884012162414,19.833025010229296,153.14925389942584,898.495106097733,419.787730421886,149899.96308175335,0.10300474677095896,10.602775245079751,10.19866601956676,7.316323958663944,83.16124472861736,991.962973520478,1924.9434553477479,98.86189178025055,700.9059411277144,0.01042514173868416,49.245467286548624,6938.8233777610985,309837.0865275502,0.043982141315271325,3.443943313113473,1.2944763080941306,3.497440079808822,549.3129880212869,0.9383037184883536
7,0.0005037254626286166,1.7950318829990125e-05,299824.8359671544,23.050176147072552,0.013668184919318663,230.89792693796795,0.01,100.0,2298.547544000051,412.38363767115527,606.1377164116694,4056.2873346052884,0.0947636267711414,0.08791427292541597,0.21742021648056703,34.34862585904042,0.01489000528934402,2733.369654237293,777.1734195508017,4056.13049603186,0.03478536870451603,88.05940433303418,0.033446368101677844,7.503210328682686,9396.203852300923,207.30691616475536,1353.6,0.0975,96.77694916094623,35.73345339691096,1.7919221337242481,205.95339009212537,1043.4833312586118,3377355.1953318478,3.4281094034408213,5802.882693234013,515.9786728896663,2.54121559919925,176.80998816368216,866718.047613868,12.020595474824237,5.472548748114248,99.50548523253718,325.1304074419638,79.49617986811184,1.0865080684350668,9954.930741428872,10934.589855605716,1.0980763089357328,7.465683139933235,0.01686209763770643,99.98351786375108,2.4663107420930954,631.8153544202623,23.53250517054523,48953.15426072752,0.17454410132614287,0.001000502413494556,16.404992909642992,8533.42990071918,2589.2828969329553,1117.715446368354,391193.17075476085,11.094418372048123,2.332009612386652,74.83734565697445,14891.611859284005,0.3559020250692799,9.92689162349792,1568.7469420883053,558.7374057905694,54509.61703312676,0.01,560.2795719469482,12.428043532833172,12.849695317002022,333.3800501803172,1533.4872620197182,0.2867997896338981,3184299.65211532,0.16769303160413354,1.8189668307206075,0.10161893055641759,2.500127567315079,99.06223726156807,39.748374957974185,16455.4116921529,0.010274230612962329,0.05579788467519397,100.0,0.5973455445241623,28.032990252401788,3171164.0666450285,0.02351063834113351,0.029116208494032764,1.2953742092217095,99.41296548059103,605.3110162144618,0.9520379057006365
8,0.023759919856258204,0.000199078573803856,16082.64833936687,3.3376606826730373,33.25785260183061,137.01727471579213,65.02234456688609,27.69590402242885,949.7949751906324,431.6576090909097,133.27422433263487,4060.799700364804,0.03253535521205258,0.24687001803603162,0.6258540744932599,30.0,2.1112930219887662,4444.210908812422,5433.869908642492,3963.068415908446,0.09365977359972565,31.668777274547253,69.55514955949104,44.540838285658204,0.11429784250992016,1535.6335185908317,4060.7826257509905,0.06693332556828392,0.010002519498019303,73.25993650460322,35.25967317785186,7831.165982486958,481.6298082817596,3600000.0,0.01,1852.0521938083007,0.8584950655794896,171.18824333790587,484.03264986641506,135801.8676172551,2.4432368933608637,0.14587763225793454,99.74218051226036,418.754502787264,32.9467220795469,163.6764708860419,208.63720743841512,48516.25042465035,0.9986978581477958,97.15748703158836,0.010704981922829886,4.207742979558132,7603.495927588674,293.3315418418857,4715.36408361004,2192348.762079861,8.714175144903574,0.0010000019388664689,30.650036486069776,285.0869821726333,2363.411376414278,9875.981620989314,3600000.0,41.48336776562653,19.580781139454892,49.70019235681325,7901.9776213553105,3.139627573293446,10.987882192712187,354.27607178758103,9979.910525248359,1680.6246119127218,0.01,828.5896921718935,28.34511968000358,0.07444854570075472,9985.834113945526,108.33263392886673,1691.6721872448447,269033.14227981906,5.539743338054555,18.845779816001038,46.91143012804437,5.643296682995138,2.351579037548452,10000.0,845222.4582892742,63.240474499275706,0.01970965269853493,24.454895559463182,44.53381981025232,0.5055568391941334,2963222.6754239467,0.028250679290123197,45.541162799502715,3.367176237882407,67.70905133928711,578.7127131183706,1.403750816444036
9,0.0010429978657104557,0.35186227019714506,90550.67511819045,7.187320961571993,99.9813521966727,138.86030770190453,6.776254589866437,1.6118916775631815,509.40497837055267,9654.318926678872,9968.989194666034,3905.4116032050742,0.03250378548560972,0.2133884751715619,56.91742751676359,66.78188829788866,63.855857975595406,7857.860305881187,420.17403887144883,4057.457696771716,0.09281544060795044,30.2175900579655,27.91723246055335,99.7898991433048,2902.5191487482484,519.8298244491278,4052.7364729181727,0.03250419798112087,0.010876051672941879,61.18224127291618,6.221789961226803,9947.933309481194,324.19730741449825,424992.49158322904,9.311348310347292,226.26190901746475,340.07381749659936,998.13742061698,642.4667199490965,165425.8656753705,29.738663016012183,1.5685041533827415,93.72708586903019,11.320923562700239,9989.048386876146,550.5932874106136,90.9599496174379,31147.678601240656,9.05822007905186,99.99244531657509,28.48083010710904,2.4376643877414037,3.5081932489913252,4191.394931318215,604.9193464093354,3595134.539270504,99.98967146241122,0.004424024016065283,5.512935840415751,8022.952013701528,185.76742532160745,613.7583616884802,3369637.5014099716,5.448242024724037,12.13239460616877,32.89157313521169,15220.78100065018,0.31882619508788507,45.69140302479394,27.67040127560671,26.551341664405356,1289549.1969275558,53.338838651086455,0.011616620119705158,96.9881124014648,87.15609304803007,1.3897484572785304,1294.8988922957924,953.2094437356188,183866.3790493764,1.47409536500086,0.321584061622323,99.99126723705524,2.5064762903622215,8.337317273327358,1278.30555291936,2978678.209652917,50.886432756000325,17.785275444352514,9.324848507888843,3.3207227652988327,2577.9911174343506,2202147.905531014,0.29428442882572914,13.92439097547068,1.419129726899177,16.54062347862551,1325.9486790892095,0.9672215571001407
