,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(GLMU).ki_UDP_GalNAc,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).Km_ADP,(NAHK_ATP).ki_P,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPA).ki_ADP,(PPA).ka_PP,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).Km_ATP,(PPK3_A).ki_P,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).Km_ADP,(UDK_ATP).ki_P,(UDK_ATP).ki_ADP,(UDK_ATP).ki_UTP,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).Km_ADP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).ki_P,(UMPK_ADP).kcat_F,(UMPK_ADP).Km_UMP,(UMPK_ADP).K_eq_UMPK,(UMPK_ADP).Km_UDP,(UMPK_ADP).Km_AMP,(UMPK_ADP).ki_P,(UMPK_ATPP).kcat_F,(UMPK_ATPP).Km_UMP,(UMPK_ATPP).Km_ATPP,(UMPK_ATPP).K_eq_UMPK,(UMPK_ATPP).Km_UDP,(UMPK_ATPP).ki_P,obj
10,14275.64368684246,1.765847196624863,2.191909005466249,299.3147505401647,8.366647941926134,46.388827052678934,1846.6054607857552,6.174044138602385,4058.808225821228,0.07388703119754467,0.10051511727180462,76.61599451008628,0.23258759063164614,56.84693053097775,441.65012922252424,18219.387834558078,99.57409575212733,0.01,0.5041059614755545,163.80907654466384,21736.83685043635,0.010000005146242075,8.617599791386295,0.002689067852464599,0.6512322158104221,2994.0256724357673,2966663.9244882823,5.850592381867868,79.25194455206216,0.01330673889947883,3.013027582649416,1.4073514651876982,3392542.6455779723,3.373180614912439,3.363838476366946,6655.070912603141,0.045200447438264096,0.45028201233410603,42.250675371587675,665.3794091414435,4239.15621473353,3599928.923639456,1.127089280424884,2.8832382316221277,58.25598698730774,2.500351757302719,0.18033711892432464,9622.1852430198,3530817.2217487185,0.04600389630540145,0.08154675619937692,2.678519226782612,37.54266623537145,97.67861529235167,3312.145916503246,11.451209413796636,0.07135698285965056,1.2391882472884082,95.30306678776645,96.58227455552709,0.8837981060792769
11,1973557.2938499947,5.97948612483278,51.347078706107695,171.73515136977034,0.8107908620794174,28.41048258095875,66.49449051567123,6139.645754885655,3750.7401696621487,0.032596405695735756,0.23734384873213024,30.027439827875614,0.7219753665752644,0.04357214472640418,376.6602648910224,361.017108125257,66.4018753702178,316.6544030809878,0.01,154.4181575715993,91380.72714713828,1.6690616732664108,8.273908028231324,0.003171597649182507,30.886536449375388,1131.255035974479,3597877.577017437,3.8219647864692488,2.4047519943226887,0.010718101312415254,99.81433396530926,0.01,268382.519726439,8.797658045346463,2.4717457410850696,6786.290404058899,0.5770393817717132,1.6726011530288696,3.835834502843762,1105.2176024094044,694.5645646971723,565707.3270444967,6.242081114319368,1.5862556743158212,98.21710571242279,2.9604967247638205,6.896136347843665,0.9799130152823261,183442.91754972274,0.5586046880640423,0.0759058234235238,63.184158385662315,9.995473437514994,956.5661540216497,597822.4767488093,0.020066168102970645,0.05125389124965562,1.3765547685779476,67.43445320869677,0.9630475073249576,0.8539374592562748
12,3474573.964731405,0.017117958185103185,3.9129771446929764,112.49851397078685,0.01,2.1133709139813828,1210.4800083420157,27.026397205024058,3891.1024013301567,0.09749999208963134,0.1970072413897468,72.66377676045563,0.010002654778261637,77.86445606693758,4951.55999053007,914771.526157768,62.994191697018756,0.010000070282437358,104.42878897046033,0.003107245634150015,656210.9730398534,2.1707392479812806,0.025007551007856767,0.002605167682069541,0.2962446397882391,7244.62156933135,53026.32442658201,0.5843433061056331,0.0159627424085904,0.010563268166037509,33.567389741236646,5337.752383186626,146550.92779281392,32.83600741061496,0.8555973395921529,11032.265421535638,2.484913486835112,99.5107946006824,4.09871948862991,3.4226849531598584,335.26213526102885,1070205.8262731377,4.264150927836293,9.755952447170658,15.795242097507813,2.5000008352183305,1.8719882215071753,9890.302348626114,6874.192467066938,0.08208133612646774,0.08794083169265031,8.140981532886768,99.90138554854936,7395.18405162646,1200093.4537481708,4.258740968039458,49.12861431929576,1.305642553484197,3.8069440308745923,44.23479355998584,0.8897430234285936
13,132889.35842229734,0.12775282320094983,2.6620927975529303,313.72881389076167,0.01,6.720958040300695,1476.6910777763194,1416.018699071994,3912.565061596547,0.08166634097781339,0.08658135826579992,30.498166713834873,79.65995034817063,95.27172039424114,112.70156440622154,1006.0973862206428,0.030909709597197455,0.010000000300948995,0.14925047648626955,0.0,1649476.6193481188,1.2572307928291795,15.388411791405451,0.0026427916370797408,0.09638954659238275,173.35022216944583,1610586.9656388017,1.0223950849266579,0.10221887107479835,0.01094406882355482,3.6578159135665054,4396.5139914007905,894417.6733132459,4.638063563047399,4.603885823440715,17999.00806509222,0.5215495957733323,1.6212207863308161,4917.982914659504,0.6985061680356187,855.0433064206107,502658.6133103018,1.2760895258369358,6.875194310327335,5.352300616947537,2.5000374310003126,0.7163355567371473,499.24931911646365,2970.6495723781622,0.044836216074069284,0.08142940626281728,67.60573727877757,98.58169578261769,88.9974515526656,82814.60855891554,0.020020693643880726,9.76488499771121,1.2129439801427437,2.675012240937523,652.1701940733991,0.8900418024619237
14,1596943.7634123608,16.973685821206686,1.0028084185329629,127.56827333381968,0.014001734484974333,0.24470704620249634,4643.58274973302,27.169761534475438,4060.749394309125,0.06181560624334097,0.0932584439876465,30.0001113920379,2.6923343383790783,14.802951228026764,8052.075958456065,2651238.2553900913,2.577240439449765,400.3724588296547,9.556218803111115,77.98836020522003,349838.8225782904,0.8537654490802287,0.013252042744986536,0.0026695625110771263,1.3305131499297973,3072.7982858842915,37347.94741831065,0.48004267633285297,13.691100484464018,0.012206010531872221,1.9320594785534346,3.5861213347334324,1073321.1642444327,0.8731320638745032,21.719747287310472,12297.283074988562,0.2481187372258881,0.9477085925077517,43.24654251549326,1220.4458275472407,1819.97793243662,174104.7373959202,1.2782585477396393,0.6268692059712708,72.21169188436396,2.502525108641563,0.23078429129159128,340.44548249843905,151909.67680313732,1.3017177465001044,0.08591801573304463,4.702502748880163,1.2522753143914627,7.509888086957344,96978.9869580054,0.191798297312293,11.491575779391441,1.2050642844596255,6.765298051574811,765.6689439385051,0.8980380443624341
15,44723.71111153285,1.6506843824683295,0.40256428521872994,105.91780878112272,2.944917856587328,0.5980434825706269,7162.183484713912,6146.514806401513,4059.723273071834,0.0325,0.2579467619956736,87.79522990982406,0.011859158770190018,55.542377119240484,3609.1591186387814,113823.50356592075,84.39729467904377,0.6707026433960391,0.6351130672396729,0.00028874231172665516,251372.65958966964,4.131644158822562,1.71188332494614,0.0025209591525882087,13.858830889825242,367.02838380396196,3072024.1573604187,9.580162967714449,0.0537924597743892,0.010318612119499313,15.35424477819912,625.370392121529,1093822.0797194587,0.6287612546590545,30.582402031965536,10699.210209471357,0.3276542475499956,2.0332003911950696,2.402371664790142,8660.263096979832,9111.25097194543,3561784.2098640376,0.48593564739979017,50.99919189088647,1.4076568756513461,2.5070699048850864,99.78489485964415,14.472509926136086,1094.9438057620448,0.010726050910225961,0.08472332529595382,33.14152541053895,36.922528822623725,9993.498257721696,3563288.8570522526,10.270518373465306,41.92030420117238,1.2053762412255205,56.22222641290174,9815.050782421577,0.8921123747032369
16,51550.568569111514,10.815718807057692,15.30887422942532,186.37192501946961,33.69877100358823,0.05072246584621327,159.51611519404898,34.7115830830494,4060.579968742558,0.06463086634762125,0.1332885085158432,30.528411622235016,0.8293133573171506,13.884123416304714,328.59069692519586,975722.2243908328,17.876442876682532,197.2142660866143,581.9817292055496,0.09094586587566368,2223161.3319162964,4.778008683928764,11.316334137818147,0.0025104059279771216,10.42288676542732,95.99527362025368,211063.66330491175,0.7950002091746622,92.21160657518432,0.010698712725314898,13.738492498529295,9344.516610213994,1049899.1495969845,9.93238610243707,23.065939101026487,16893.67914424352,11.597600251921456,0.6924249831296996,17.070564204851898,489.4699581657056,8853.891991738952,281187.7790483624,7.1740107336729295,1.7793036849778918,3.5121694323406993,2.50010949568778,39.58088585314788,27.51928971886456,8425.951750492848,0.4971741675735544,0.07716975247292943,0.0342444221194248,0.45479160104175276,520.8976968586858,3599996.3133856677,4.17122077141308,1.4886125721328298,1.1566597669303988,16.354572238920046,609.0620424664147,0.8913842487476654
17,399752.95141170715,7.388121025609333,0.4903244855595171,118.22366942939581,0.013694782357775017,74.13528270691764,48.20831297227053,117.29085988799426,4060.6512430146076,0.03480204493695531,0.12374664305066412,39.48780628530474,64.44173704601053,2.8373583516879726,7453.323658941382,360.4583317051299,0.22642437660203252,58.98562009967556,0.010012740526407615,484.44476307462963,2031983.4927771543,3.2886844019097157,0.4188673277484197,0.0026732378494297264,36.72196165808505,94.33694372508012,368520.12711154675,0.766288479921745,36.73808907060507,0.010603684337674764,26.808952435450752,1602.880894067434,43331.07614329318,0.9544002132124001,0.7303883911881804,9446.913291126088,0.6787227292598023,1.0213480805831767,6.2699433712722215,1026.7854648517055,9795.092496140373,3278531.0515768956,1.152648102813954,50.140182615956,4.354676712232756,2.5001857770317426,1.6466520293557778,4019.768126196639,2426.060946933685,0.012711576574467804,0.08618630469787684,65.64306350491889,99.74328682204757,3834.4286885789083,9679.755151786181,0.5646651513519864,0.7581349767029519,1.2705714997636877,5.2490449227454565,2033.478918548233,0.8408254861597322
18,45442.7736172349,29.82527027161627,1.9879566136303488,205.92860797125127,96.77671673262381,4.73426654060469,22.944479627594834,36.34552867903164,4044.9523488644763,0.03259731430698134,0.08620879454936381,88.54966085167551,0.01,95.15972450803443,6255.642201622319,295853.57950981875,8.52295806943344,0.01,3098.5744778011194,0.0017423959137456786,1442938.0427769346,19.380064339356,1.9383402597722403,0.002823501034212255,20.01914023075808,2128.3624570647576,2531761.6963287857,4.464318711526536,0.010283220721536857,0.01062388224992588,13.418125924735117,110.11165488373567,3510983.4713904327,36.429586711236574,49.34661494072386,15526.566861091791,3.9955748717097443,9.026632432019655,6.722429188733562,3877.130009742222,6484.177632910908,311400.4885300294,1.1719530552376796,1.9978819726193158,0.7969856133431301,2.5000135477766783,1.6720228974363998,2396.5396952068663,1201.596365619612,0.01495627734361344,0.08850536591301852,80.69801285555121,3.3347611281420146,5301.906647471012,497424.8237431526,0.010775943092842957,0.5706824255868082,1.3351367553658111,62.35299326018539,3378.6198905285914,0.8971748605855611
19,652442.3191083965,39.44417326916517,44.06646998848013,151.31137137301405,28.68490002074999,3.812920438194738,20.82862512109877,236.39198061253592,3565.27763319946,0.09748699245846205,0.0936834814876133,87.24760961330911,12.615221529455829,8.105626723366193,1105.4982165845947,362.08047039614075,32.24213052752673,920.621243413385,2511.492589369699,805.3477500252384,40288.947354240685,0.0832298136695138,34.270338248205235,0.002900096113701395,19.210579385982612,2612.459852904972,89927.0653429854,0.4258688858332295,54.93530587890874,0.014341608753332121,89.93664524149507,1.0334882417740943,587754.600854035,9.549590242654428,10.997764424979447,14449.089921195207,3.1235844297674835,1.9582021433437269,12.151362313729592,187.37448083859536,483.4704679535797,937088.3346196129,11.718134416997149,2.5068050369532067,7.696153982137039,2.500950113088545,99.64985861525197,1155.900599017571,34449.90703814571,21.740507153041506,0.09951314799869591,27.880626652362807,0.07080192982398638,612.4131559239743,3156774.6048919507,11.506216642186057,4.180364408030195,1.3588104601161588,20.133814655680542,237.90411151343872,0.9035733662128798
20,3560729.364848428,0.24312806393324393,25.209302260020863,163.28213689059922,0.010069808145754472,15.673259307095071,19.65336126089423,51.59279535553201,4051.4650032678805,0.035040480650570964,0.22302545072248897,84.53777181909204,33.93231663156,44.98631524791486,1855.3964693609937,1656.791177617418,9.956831596134665,9986.496582487689,137.36679156050494,0.4147718113667544,452778.7806462472,1.0833374489760805,0.5186088612335964,0.002644408288562539,6.8016148734968205,7649.436727252829,3594229.7111069653,34.418488240422235,24.424956194048658,0.010358184754811794,1.3751650539992788,135.81042964366776,741922.3190514485,6.928467463737863,11.755269025867273,9560.965454205183,29.507532430251732,9.900799425242207,2.786312679266939,1.292508218607545,5288.896801648213,1554040.1288507415,0.42340391138158895,25.903530791377293,68.24157227364094,2.5010282564653323,0.2838824067191847,11.156087321960035,848474.4077909025,13.631150855438444,0.07748934804115319,0.400419002713057,6.977657715955495,9734.964481836172,43126.02996542415,6.120823391262093,5.579221565016669,1.2022505154929342,39.6380614669771,1232.7359258910571,0.8358998117700803
21,50535.603664378024,7.31377127308501,0.07200533225007294,105.04210447838918,0.010012143768893136,0.5249127614114686,9939.57240738566,96.39134683578358,4060.7887025253135,0.03265841938105589,0.09153531667789755,68.38144346774332,0.9164450312279742,20.971768859354704,4702.054864740067,178833.95123233832,21.50586951146259,1523.3509167593793,363.2436411203651,0.017717709888482928,3600000.0,13.360321406573636,0.06418708150578381,0.0027201834116486363,14.640337805725785,63.387709062653656,2798983.692127407,0.8772097906061203,2.8968648258606753,0.016347128901584504,95.73006782575013,0.01,146748.33827203745,5.764875296353998,1.9868407591838153,17969.463436948634,3.5373773081245767,99.542815640626,7.999371116039178,1.980380416661896,94.29877501924506,72955.81856970588,2.51342571973145,0.19392177826175436,31.823715910716047,2.531940356441868,16.188940489677,1201.5619633188076,83934.6146004774,0.029026832368739153,0.09528198449681258,13.77088003246132,4.814166040631164,925.3075854807994,3460912.2522699176,1.5720678932776784,0.11128270101635093,1.3357863753032106,27.301531226678062,13.35705101813177,0.8733669412394018
22,54081.459958663014,2.2935286714574814,1.7119565566027182,315.0,0.4458208496906134,98.19928870394116,7.794225457145527,162.31984703421864,4060.5819417305706,0.05215122525642735,0.08602770176204881,87.96266685030525,99.09708004319066,71.36084263850898,8357.806645756418,24676.729436561734,99.84469071270492,6178.351850279317,0.01,872.5882356971183,31960.348754228828,0.01244848587857571,66.92481608469355,0.0031638136732667133,0.010000023868931765,84.43084865854851,2308901.245963913,0.34175822613608775,46.64643543161711,0.01112382440528285,1.7124573220715513,9810.85908390634,1917930.2617173588,23.393617425521263,42.11825336861531,9187.619502572088,21.110911044221346,22.23560401054622,11.69107330258651,302.0737573842519,5878.518223886197,864894.1631176154,8.912916746734698,6.555325887497851,77.88647710307033,2.5008828966793164,6.172973790617409,13.181222934196418,101137.59968227857,28.472484438618025,400.30185942953597,25.513118183066602,22.41062868291295,0.6387000970896498,2853904.2539658,82.36545631020702,4.622194493603273,1.178369952291929,98.4677216114423,517.7886233938395,0.9019991248655185
