,(ADP_Decay_v2).k_MA,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).Km_ADP,(NAHK_ATP).ki_P,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_ATP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).ki_P,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(PPK3_tetra).kcat_F,(PPK3_tetra).Km_PolyP,(PPK3_tetra).K_eq_PPK3_tetra,(PPK3_tetra).Km_ATPP,(PPK3_tetra).ki_P,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).Km_ADP,(UDK_ATP).ki_P,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).Km_ADP,(UMPK_ATP).ki_P,obj
0,0.006898563443175164,1506473.702384226,6.489638621791483,7.328719130292656,148.65364079233163,0.5740389981629848,2.262712779262667,11.249706600611013,4060.5967158053068,0.03253259381220215,0.13071597794659218,64.74766115477775,0.010000016450151047,34.87088698270812,137.76797421193845,1807.552988076406,24.1041859613329,6.479379245650387,233328.09127048933,7.223559912726952,7.064694224160797,0.34033060786392855,0.005487990411304478,3321.6829863284565,3596383.934733398,14.77670146154849,0.33792917285724866,0.011459336410058373,93.00808999058245,9991.91977744456,106247.4369649365,0.01,0.0029931191426605876,0.05796524721836662,2599.418564791043,232324.51478536153,21.812920780993235,0.9377564770053292,16679.539158120988,0.9029668750500054,81.39454896827584,0.9266628377053767,3562148.061645872,0.33198649151001636,11.60889292398722,2.5,0.22564892185953903,0.2067654724770034,0.46047347884089734,1.0357522404843864
1,0.006567345829412102,1234537.127725617,98.70621637787274,16.147558967422352,263.9912515984173,7.704580490448674,8.195244374060476,14.496911203430018,4051.1611175952094,0.09741281875193199,0.17449704318061132,30.05551178626803,46.57999302220595,4.806817472638663,1951.3749514389174,38277.46082697321,55.422498265198904,273.6116724044463,2140827.762424453,9.820338314152249,9.498528898745228,0.6100944177287326,0.0037279977367313927,5887.001492213822,81514.44207836845,6.060342687410332,99.98235345786593,495.2785025782177,0.29040708148446226,2.0999140736047717,8389.727241140119,0.013445717471643514,0.0033672028868861944,99.45779368138768,1828.818696475747,1320424.3084325623,2.3521178605059947,44.50278810433808,16530.040463723457,16.38143714747993,0.6873502791066917,3.186296985974467,344638.92870476766,3.142171676615174,1.8530652308265723,2.504024022190813,0.1435566131343328,37.44946244130317,35.927018350798654,1.1237368267295589
2,0.006762451466223909,182085.55124112303,15.13867910014419,15.631343696521165,314.9412598478901,0.835301678514354,98.34872577202188,9999.488168990292,4000.2964412905726,0.06010811251017299,0.0877267935169667,30.0,77.9491414859472,0.8312289654468858,2771.4374485277526,3170.1896998505076,3.647767926798878,5082.138743065513,128327.70824971702,1.921372471840373,97.58133732348813,10.829383973641754,0.004544265530785012,1664.1624493202667,3540658.7967068236,3.44612132104533,0.22112471158273195,0.01531893939825158,1.0088859746511982,0.01,79929.8232205407,2.244956803799563,0.003320215686175155,95.04842942418915,3254.7990053662147,847479.7453307804,83.63864056213406,1.8519944150657883,6423.6873138730625,8.963223059700459,0.4222395916485271,7.291928893977323,303097.19015852094,1.0604150455568688,1.0162560598132486,2.5,0.17183804324032032,0.3766407421358064,9.804481024940248,1.0711155189861705
3,0.006336103143419447,2642983.2180969487,34.981172781313305,0.09476688115766883,118.86600742199893,26.880780316207957,0.010017485647515279,7.452545858948306,4057.984326208794,0.056867038928416644,0.0874907022622897,50.448806954904235,0.5066972045831846,0.010093390956587431,1614.529858767984,189636.56913053207,95.40395365552233,0.010035157459847458,37784.53730057303,1.924663881610262,15.330390885696179,1.0321488763953197,0.004048351012354025,35.98939777772335,1337657.0718004433,8.496381824881615,0.09011507863650885,0.011847497718705073,19.609050138433176,630.0584003839007,4927.634922887168,0.011635904942549881,0.003751868264685978,41.67059814199789,652.2222947755763,352818.57646008284,6.4143903241028095,3.631736224915995,17976.82124637595,0.4339283960393785,3.23308302398367,9717.402800816386,384622.501856413,1.0019761990945106,1.7769161720435147,2.500213886868274,0.038030722854243734,21.46282686368659,1593.9533762355518,1.1278200134688223
4,0.00666826858950582,64955.480961462024,2.4192098935473445,0.014483852958621023,105.00086641143919,82.42125064375855,0.900043450093499,957.6241357067582,3914.579131800143,0.09749903658239868,0.2341993458235915,30.156269507785662,0.01,99.99319354132304,9567.93320976633,361.3783506184365,1.3699632698329418,14.59563479142064,1133446.0440552584,8.96774466014252,1.583087900601836,0.03994663241747225,0.0049568783174401675,193.61375042492952,3586008.6520714164,3.3250502121949124,0.07643136664479203,0.010981073349922781,0.6782036085947611,2169.0035373629667,879832.1914458178,85.67207836904879,0.0027326381399877748,0.01889305545188612,0.01000000000398624,2616178.5741677014,7.496698337245448,24.803442926421273,13702.66163442317,0.518779403168848,55.51491180065804,1.6351755845030513,3579382.585583807,4.719512393583168,11.85799539626492,2.5000857923032886,0.3681002822296832,4.210988062428778,0.883553003571594,1.1217622940149552
5,0.006781787657017333,10704.420028028186,0.26035166869579235,6.718454567242204,105.31681424028051,34.621598789045365,1.3346321804317145,7.092991796008681,4059.896794935388,0.032775030319599295,0.08774711136932967,90.0,63.13780977395513,0.01217120267257668,393.688494831444,1680731.0642104363,29.84578181379371,0.01,146833.45598916212,18.31739887674406,88.65738096153325,1.3481165433834674,0.004953959640667659,8502.75808821734,3588517.070562828,54.14781350905944,9.319063129682924,0.011416095264749728,99.92195519722017,19.70663396882879,26887.280560967418,10.178387421574554,0.0033564357765067877,1.2435061242171679,9999.940236058226,789171.7626859869,91.81893752424837,3.6628534233505037,6276.618860134818,57.18950556101453,4.356739029749234,1.6638964976347137,3319078.969121847,3.1935556692404603,0.6095603492297749,2.5001119234200675,0.01,9.351049933768078,2.2928500398550975,1.03974220170923
6,0.005994911001470766,3599835.5927557396,0.04158050564458663,0.22684786790099234,223.29606672795288,0.48924907499873527,0.010155304294071457,1.6941711506907553,4060.1321211639174,0.06604568191071106,0.14875214234121634,30.03395511306739,0.01,0.17371189663258466,643.1796907735703,396.39061477771025,77.98832436219932,0.010014502992505375,1452229.0402208082,27.28679594996753,0.14133260417696386,0.01004908812542189,0.0035447451506383167,14.105706191034207,3506849.210150667,4.125295545815787,0.010069719086354042,0.011443684866081938,4.855136836598337,0.01,378.0373995017905,99.33888355606685,0.003955681523123056,66.81733949079877,177.6806065144461,158014.20875736044,2.7154598736220645,0.15893231741447023,6494.022884003671,2.4072120049158965,0.010001029322316295,7408.656168735892,114283.14108831681,0.01,3.1155713093763397,2.5001358816125556,0.010021084325277114,42.66337268347104,45.998780864528094,1.1364052726864446
7,0.006099951740290681,30729.931888963525,0.47157650510002297,97.9918263282032,294.6576164884183,97.94882359266164,9.809556373117244,9621.343340124457,4059.0301628476977,0.04103456169505386,0.20923660823591048,31.57646588016254,0.01,92.96950119653707,8688.62049139761,251158.28156689755,100.0,4.6741289869146705,315396.4810128189,9.29928186387764,0.3654873459764911,99.99614486080905,0.005137079646883778,20.713928076233206,21087.759906412222,3.222762961536695,2.974109294705353,999.994269532226,99.78467175069338,1.0782047669075119,360.0,1.75775152843309,0.003650802716815992,16.579787027122073,9099.07265058636,831558.5574711503,1.6368800648659632,8.380009463342374,6098.440626499835,0.10431572967909573,100.0,7.8124133726272715,3484813.869208533,3.0619977431293455,2.1410323737035637,2.5320519797337555,0.8445901089647972,0.038713991055621295,27.07056588421684,1.244214076579149
8,0.006463036870242797,2579539.394782646,75.88906428987613,19.665148796738908,303.39612823115675,4.722151618926917,27.41066793604467,24.910566949035246,3296.0695343148004,0.03530574612823793,0.2472194032846538,37.365953763604445,0.01,1.2024818493784037,902.2259659997542,22609.311201472683,88.93563391529975,10000.0,83556.57369318772,1.8273491573797251,0.10895081961722804,84.11803599519763,20.051297359049116,4.1288261211667745,3207938.364337152,27.13684621373632,12.894581307568673,0.011255179231429038,99.99984918791253,9917.700326851582,360.0,5.04305139875779,0.0027969231151176257,98.11930449088698,64.76103735751913,2340221.889443278,71.74109551299021,5.523993591544808,11917.734404202993,5.099531386222556,0.9007579573072146,1.655171175504389,3599733.206243519,23.749471558449244,4.555226974531259,2.502539152801637,0.7734587021872099,2.230499091815369,1.6224930465964593,1.1570714065621244
9,0.006438887715081121,13578.933416100861,0.069430484460075,48.09418961213023,311.4133346606617,0.8609585222355812,0.015468537440075286,10000.0,4057.890119205647,0.09041388017325358,0.08601154516124045,70.85581840984861,62.40104599423272,4.284050571998922,1927.714236313675,3598404.7943345713,15.263426496592597,10000.0,3599763.8208579267,7.1319066780049925,0.010046539991274998,8.934500133491825,0.0044224671794766465,1930.5919292413919,3589427.185447812,0.11610206645633406,23.132245417764395,487.87267031173405,99.31717507021263,0.01,360.0,84.50979399976745,0.003302050204014001,0.3154532155524665,5589.761032568875,381913.0450305399,11.953741815059033,1.6914935334128995,6155.843663139822,0.6920903136858723,1.3057995066152848,10.925534249190733,2457849.5889153956,4.833657152935837,11.678159209480146,2.500022165424363,0.4657103218929027,0.6819833655249676,9961.43584298938,1.1943169729603715
