,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).Km_ADP,(NAHK_ATP).ki_P,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).Km_ATP,(PPK3_A).ki_P,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).Km_ADP,(UDK_ATP).ki_P,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).Km_ADP,(UMPK_ATP).ki_P,obj
0,1203125.6166021237,43.34045806128529,99.68437894723216,314.99989325993346,10.70035389886577,36.26565436301548,24.048676740485572,4060.279491074663,0.07822373423953977,0.25550468877360916,83.59457421604812,66.8631854248221,93.62541292946445,6897.257632843369,3599801.3562696185,98.37194431428829,0.051004699607269006,129077.63353134472,0.8623581084075261,84.32919566057502,0.006088275317263005,0.01,3815.5748805774706,3522066.6090964074,1.5964298543627076,0.2600643447881002,0.011156714959799259,98.62915789007442,9162.817045745092,1104860.3589450088,13.37895019474834,23.641658278051597,17507.60381047042,11.520501251610442,99.24285066308155,1.6830173273624427,1494490.2768205586,19.968850046512312,2.1322552417717384,2.500109842621634,0.4043275995832696,5.679401287028834,4.034216788359864,3.9560736552747153
1,616254.6186158746,3.390534495017415,89.26058755780063,314.71552895542067,0.860147538845201,97.05442520297088,24.2189513933852,4060.763973309691,0.09749304833665888,0.17334466199564072,30.008448146660946,97.29356237191251,32.77641924715372,1431.7603936160924,8246.895789279448,27.834457549046423,8093.645221092102,1478276.1885902446,99.06787251436565,11.016648579060305,0.0057640626757759356,89.90328961259485,9985.131917532333,3524254.660769282,19.407119655474997,20.381666879430863,0.011537366444562085,3.076530235332916,2314.0185224932393,696179.5085939391,4.458385759231058,19.64610838628538,6325.764257702222,26.06172594380488,2.6663523031891,1.2251306092057788,1635569.5475033135,36.28041238767037,2.663928199358878,2.504058111105013,1.1366293882264815,100.0,2.273169233042051,3.948632531357622
2,288013.66248305864,33.61803164324008,7.670816154905848,223.89731254782134,3.216325390581679,23.535241530953115,22.417540699618108,4057.889685572282,0.08932065708572158,0.25187507642347595,30.00082555390594,10.08390222224612,92.80446916940942,7490.4080951733,37053.35789907855,66.045488133626,341.168058101452,314613.39360208734,2.8366813323667044,95.623502842942,0.006257288415274012,0.014014973739072985,488.20418162008366,3163385.88594864,2.489820286736301,1.3861041796183096,0.014175727983145632,62.739640230034226,0.2279624160389186,222790.71512045205,2.950079655053085,5.947259978579195,18000.0,5.104737261884919,19.88421052337818,1.4844428630804787,2793483.362401133,2.819007899438676,18.242158959865854,2.501423500991577,0.24367657044389732,13.460100467184608,4.485263512385045,3.888220642845261
3,3488149.209775491,23.883605147915507,0.3285056084226479,310.3932097624858,0.01,96.50390246397754,7.217059298760035,4060.7650543489126,0.03540152432846924,0.2234464117877789,89.17047569113377,99.27701012661589,20.524813463643856,6051.540236421227,9140.839851126231,23.085246236672425,7542.913385479429,133506.85177445336,6.100908057919161,0.01,0.005730211287580261,31.964078490036513,4446.343610872646,3548628.7321225284,9.232207133432674,3.8132447867653227,0.011240689012895638,1.9256473296373846,1852.7806145420284,136366.5593585389,7.44224385181978,3.1033842629854065,7000.940311486222,20.215614117423524,56.288317535446446,1.4542749292196133,1838764.6364568262,9.788959497959716,8.998469081573086,2.5000080746346267,1.0363527354309807,9.074234131244658,2.7493477208613313,3.9313574811650462
4,1107307.8451369987,39.584161295113766,4.1851241697172,314.9999372459908,0.20136081669501027,97.68327098001636,23.66627452099501,4060.796222859019,0.03271143359549332,0.15468968645178793,89.74207414541304,13.505230087148027,1.4497533022613571,8667.922726820316,6034.282981604105,22.34096560286295,849.6529504847555,3592007.7936216625,3.2305945969055614,5.461561863946844,0.0057037993722111255,99.99924719002695,7755.811090332669,866937.1658100769,0.2656807118520516,0.012530550701942094,0.011384512103754662,0.029851548970598628,720.3409053205986,706085.9165222112,97.27203712685642,5.815783555494761,14193.97214054216,25.199107715897213,6.461545681110773,3.980051135026146,3376776.4351820024,27.903213061205516,6.165129928159848,2.5000290476851332,1.3900937271808862,3.1035220948874986,2.3762821754882144,3.9753352656079834
5,106446.08483610017,5.956869481640534,2.48348717104188,105.00673870061644,89.39475937173637,2.5865305273584887,52.61382329957201,4059.079855999068,0.03255571489527632,0.25717192482274676,74.37375114716723,0.01,0.2333839004615606,6904.369876363503,1012343.964741169,13.89684099444549,0.010003283132497995,14665.946602356245,0.09227047649862183,99.95213480849429,0.00484335201586959,4.99890204886666,5444.495140683311,3599886.947909337,9.267038852130675,0.01,0.011266664459644738,95.34419037527176,7549.609093071801,1153991.4456602084,8.141167150519864,14.318776481508337,6105.136989393151,3.2825134986718054,2.7400351207289764,1.2180653422575245,3283148.695167224,14.360536064410486,3.151224785303039,2.5003382705239,0.18547263719782042,18.45065816545266,2.1085927493566907,3.9550671882689343
6,1999147.6371957138,11.511804775086954,2.549663848713385,314.42196172571363,0.010013672602928063,37.99646856148662,123.022362196655,4048.832052661783,0.03256901534661066,0.08733314395134197,52.03570535410771,0.13802140103318639,3.004301702338354,2037.6174828880312,50743.44806676632,96.93589428429544,2092.505263050916,12527.880026325816,0.048339817557524395,40.09017296188465,0.005362067368478653,12.685566678930355,5169.6073894895235,2177877.769371592,0.4092535140111775,0.24968320262088983,0.011181270534595602,31.202878920278998,9148.665671395294,650721.6429500047,16.359850220659517,6.158452906971057,13882.239937312861,13.853417020815796,0.6280490991091093,3.31126501087916,309176.88930901734,1.785678358662693,1.8923045795073707,2.500408511205796,0.14954074765510925,28.25000776126697,4.7915551794772355,3.9273316381517667
7,1258549.8361412736,90.23368484395309,10.931206952598428,314.8205789782118,17.094155428637198,2.188787932518047,9.841106211136948,4060.753126332943,0.08542639691910406,0.08669349049619698,44.576044911350905,6.137852070579912,99.97821015250341,3590.0437992670113,16358.895365735085,79.03207169996874,6.766929856134282,1568689.874941198,0.8173994678628105,0.09176943770141278,0.005449393574668951,1.5619194633379092,2403.3499631035947,616116.8530779346,0.3481689226926338,7.5012586323886605,0.011529129986823566,0.01719528143503796,3134.2324818998345,219184.03883223174,29.98165383097659,1.414730097814007,17996.92687459589,97.76720619400751,0.3747865082230616,2.700995524761766,3599999.077541747,5.190957578246027,0.47666049504719776,2.5016693861441386,3.109145927158741,0.01,1.5683758779557724,3.9758268216018977
8,499681.6114578197,3.2625074706696346,23.12902674389749,106.60730303666695,7.009776549128042,29.099944465593598,1.3508648880510805,3962.1960649294483,0.047206562668427585,0.21567919833132818,75.15834427518263,0.7568428522724769,0.5351764091998283,5148.577278064756,16544.394142955924,36.64142578786938,300.2235479770661,10747.766073871926,0.025871854550575217,0.6820393418897177,0.005428673612677684,10.034849318440799,1721.4117378086555,3168233.236366576,0.1488087344254327,17.78308036492706,0.011478867413174021,60.39594684005594,97.4793063556754,381688.0442009229,25.11832213338026,5.450299626821987,17763.393638972957,10.63196395334921,69.98702629059702,2.2181887491451766,1540325.398368991,5.251533251500597,0.860934990472632,2.5060722463761396,0.38026305739855404,0.17787278629679762,3.279000622319906,3.9159633702106187
9,1810449.334020235,3.2286788911273048,2.4087374603991907,173.2246732259278,0.01000001266935691,97.51918352234642,21.77772950562811,4040.686248530721,0.09749999848983959,0.10090423335091718,65.95823207320316,0.011957142587230947,29.526866608971222,1381.7223508463117,17195.120246457227,84.82029178099923,621.538760044863,1594423.5267785464,87.93489946462,4.955124957477779,0.005828535730134191,5.573610434439543,4520.97801961309,2657834.9175815964,17.48562299977879,0.40580636732769426,0.013803248688044958,2.4981846002085604,0.0355747370892494,320383.10633051256,1.3613548227289343,9.62761466658801,6187.231962893054,2.6600196143612678,12.726137420515428,1.0261944524344122,997547.2750676287,2.4728387695190444,3.81191752241032,2.500000340964655,0.7149797039506696,0.43390676402762474,2.2358841284600994,3.916554244336372
