,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).Km_ADP,(NAHK_ATP).ki_P,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).Km_ATP,(PPK3_A).ki_P,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).Km_ADP,(UDK_ATP).ki_P,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).Km_ADP,(UMPK_ATP).ki_P,obj
0,78371.60513889258,1.5598325827660864,8.720762077043233,269.35187902547443,4.331394667785173,11.230342193304658,2.671538419371729,4042.4872930291594,0.08707564307745362,0.16619611614277655,30.026354883004025,21.52313941658378,0.01000001698105535,425.5047427504373,1912.1078455211289,37.81815083230617,7319.017744458952,281139.7215371473,12.46483773949057,1.4988374817677579,0.005857994943141135,18.266945354428387,569.55322731103,595143.8333128956,1.860385644015959,11.991930290985863,0.013760835776362678,2.919365806864916,0.014641114668642957,35383.44973938219,13.834962578337928,0.1576651783847047,6308.780949579153,2.1779315025341646,95.42706744874106,0.5208757928486764,632052.2879526304,22.478295478223814,1.574045371818893,2.5000250852059485,1.1038854478346207,7.623730750371716,0.734010371334337,3.9025076594630117
1,19460.427041659,0.4357277816697155,13.47496937119426,105.015270778899,3.647464616923328,13.19480392558006,192.23874651698264,4056.0001249148313,0.05513280211626973,0.19168381253827674,66.92796774303494,0.01,2.830850429421439,25.296809437381143,510.30395204614797,33.272101398234966,7920.868238717004,1720416.1394604442,66.44191626146352,1.2106283860039186,0.005253050377650052,63.42835453399686,10000.0,1678631.890289187,21.11138386179338,22.051312157064938,0.011315533370014261,1.4141158854210476,108.16312466959086,3191658.7908675866,52.56213504929455,38.36371733371604,6555.074462965535,6.280011502842972,76.7289732567128,0.46428412494797194,399356.57995675795,0.010000000000868786,14.252919319599885,2.511345043972161,99.90619313372986,8.240125283554784,0.1998549755894557,3.9935851378612903
2,2485289.5093264934,43.800473744020586,99.09345450768778,110.31560411742302,33.805596992846624,40.7698359832347,2702.3767856888194,3524.8492544939845,0.08328381413548265,0.23891371733853345,30.166642885418387,0.010000149775732303,1.4192296804332012,287.2271320576783,22219.130134334664,99.63032802875139,584.150052664939,64079.164491449636,1.1960365462886933,99.99299510263363,0.010925408091653986,0.027949598112387727,12.268454302081242,383790.435649478,3.1327254928724777,36.71512239256878,0.014197836380534564,85.91170797260989,0.8812128512228905,168200.88305922673,37.27222122049424,1.6898868307466466,13595.771568723054,5.3292743402034795,99.99815671266742,1.9755617793785287,989870.1064006907,7.47752088005365,6.200750465525612,2.500942172745284,1.2793942266457667,5.481647665597115,1.6295458793890725,3.9522528678608864
3,94374.06679850361,5.212596805049571,9.00898514121171,159.80379005837136,2.468399573674284,6.366284401228313,643.9839570209377,4060.767681727355,0.09189437098179509,0.08600614501759175,66.3198506600785,0.12672401928730936,98.40773296706482,84.98184130500071,436.5637980173607,99.68229341495385,692.3374208213921,706488.0470037584,5.016127803080576,0.09470057291016795,0.00598740699817193,6.014552021701341,919.2095731254631,3596319.6802218137,97.118266967478,0.46077119960862223,0.013184663615306234,0.23711371098657574,0.01,571202.8999500286,17.521555308943693,2.654431699363984,17917.423526414754,0.564159225506823,2.4443823083791507,0.35190213067516535,1283251.9577450883,23.689207133578357,3.8123820103512442,2.5020232972475323,0.7339745049396026,44.91866557110335,0.19340057218829088,3.9808782154220763
4,2580.6580241816105,0.02169077689470062,1.6018826474662573,105.32705639140976,17.182004479341366,96.32121902508648,37.540652680177494,4060.3969151391107,0.0562633105149218,0.2570324220862362,31.194784780987018,0.5823466059509936,15.161588617846151,83.46471507314206,3928.237072042785,86.59077749762078,705.9284417905568,162237.03548809144,1.2373255358793522,0.937555106835083,0.005532481043355633,4.692665972735403,135.1876812002732,317582.00384628633,1.4532440684801016,26.747211790518378,0.014133536552780206,0.27656182323495054,0.05263796781522645,381961.41121706576,1.8625242109404239,10.539960749223573,6395.340219626855,0.6018134793107748,18.253340420641656,0.6681318563834338,2479945.5480290465,13.759203662691522,4.038855474323285,2.503120198360173,0.3776482123749612,2.1695382831249934,1.1851988937637867,3.928131496495846
5,98990.8858433839,1.937521326653848,40.732824559588686,304.94024350475166,11.205837568799163,31.218580211608717,12.61466642563137,4059.500916835362,0.03263852140464765,0.23599606773628634,89.56297282720705,0.0243126705030255,46.50280808681984,339.68532650232805,19918.47791061788,58.19495224276563,9973.858422121251,3425881.0033305055,0.9903347527802235,0.027129205592383552,0.005302813094367126,26.779861125064023,1904.4304051436757,552894.2311557636,15.767577008901823,11.600528660974087,328.3683602584602,0.010005079546542553,1.864938415811659,811490.901637457,0.7532436091109427,31.14395096925073,6067.60285186275,1.2671117348229122,72.55966815186628,1.4296083987126051,2422452.161511865,11.798327977529478,11.15783588581757,2.500235783770994,0.9490824114574891,4.321048711347927,3.7744082053528833,3.957722274893822
6,78621.94901502859,18.88468498455723,3.045226035364067,105.15251688661438,1.2806150173773465,13.888903352485768,2628.604301029367,4056.9170392713163,0.033755966974028245,0.17108434131923986,89.43633791977578,12.605386900795132,3.686252213378146,109.54950797396599,28792.213962859554,75.38911121565235,29.032997025739085,81736.55826204704,5.98703047905542,0.5277493245431806,0.005567123609711021,4.279327029229291,845.0315458941438,2048572.455769137,2.2710342938277694,0.27333338518416855,0.011195081911936185,21.88110170215185,8757.014326343104,661749.5423573657,0.38455195417336674,23.38245845989782,17873.468922504162,0.5982849276309253,20.451856478177888,1.2910322370343759,408895.69300472224,0.1807640632375749,4.633090380459073,2.5138381135857215,0.03422074251425321,3.804268894189854,3.980586021567801,3.964929172496859
7,797655.2985862008,18.76400342129199,0.4541286830676599,160.40613230375823,0.6419906375152401,16.809446747133723,1.0191284553898936,4016.2020119159133,0.08819224484209538,0.2146788889358484,30.324458647837446,96.90512132993409,0.6652731413317549,9997.65890032059,16236.609167834458,22.88568519036198,178.1761489801943,139948.45168519823,2.4419653705386,0.5437748425692905,0.005553953999386595,36.507634297067845,3716.7560883160995,729795.3137297849,39.02314162443952,94.84534392996402,0.022663462183696054,0.6344195005929189,1.4335906733663997,169160.10728023615,4.905908157932536,2.9691427092287115,13609.247662041698,0.9802124513426523,40.375404986329755,3.5874510896234626,2229247.172579465,7.8373554313525595,4.079185964142916,2.5008169241057185,3.3331805280041866,0.23221610424130035,2.8284159001152065,3.9507841011712834
8,1497645.595303625,8.22144147373115,31.845667253300277,108.32625998349349,55.93021044113528,1.119566163449638,2668.0747231451132,4060.7828886092325,0.03529583975428686,0.25799967960744163,46.64056422071015,0.01,0.3458943042997538,1572.297294706222,50145.97572837424,93.63916329369606,0.6248612667697996,351911.846098991,24.66041976571292,0.5161156114281408,0.005060216910029157,83.03770136573746,2204.751519476122,1639498.221339338,15.220811748262971,1.425962905959967,0.011247988947210678,3.4353397510539128,1000.4781014095827,2400447.724392195,27.21548373670497,25.746782622687146,17963.054107423213,53.122352268286896,1.206150710949964,1.0909202483238696,1675447.8490603534,7.736603293658635,3.87630789896803,2.5027580100431406,0.2425032588435024,31.605825443616443,1.51552772132214,3.981490188892766
9,36902.33945890517,28.11082471224137,3.1202658512704153,238.93853211005177,4.251835793372299,0.31920501807922946,60.51670587853039,4055.664719338272,0.03266139623131968,0.08600038050735248,89.93756536414404,0.010006732785533937,6.448972807169065,8429.827687312416,3599417.9235188165,96.58000236458952,583.4286229964754,48674.05125068554,0.012493539641939779,0.1601124789735546,0.005354774927814872,6.3642645488597145,3651.0722634639105,3588019.4841547487,0.6322134199688177,99.99654651154484,0.016140221722725577,0.010000748773861033,0.7071074533403279,1630062.9389279345,60.692965243076635,10.497966135663818,7460.009040646858,78.36092660928648,0.8350772761759823,6.70643973390874,1439084.9408361604,8.532782386341669,8.144378997358931,2.5,0.8004012129201478,11.23541647414409,7.367563156535841,4.004199219954496
