,(ADP_Decay_v2).k_MA,(GLMU).kcat_F,(GLMU).Km_GalNAc1P,(GLMU).Km_UTP,(GLMU).K_eq_GLMU,(GLMU).Km_UDP_GalNAc,(GLMU).Km_PP,(GLMU).ki_P,(GLMU).ki_ADP,(NAHK_ATP).kcat_F,(NAHK_ATP).Km_GalNAc,(NAHK_ATP).Km_ATP,(NAHK_ATP).K_eq_NAHK,(NAHK_ATP).Km_GalNAc1P,(NAHK_ATP).Km_ADP,(NAHK_ATP).ki_P,(PPA).kcat_F,(PPA).Km_PP,(PPA).ki_P,(PPA).ka_ATP,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_ATP,(PPK3_A).Km_PolyP,(PPK3_A).K_eq_PPK3_A,(PPK3_A).ki_P,(PPK3_U).kcat_F,(PPK3_U).Km_UDP,(PPK3_U).Km_PolyP,(PPK3_U).K_eq_PPK3_U,(PPK3_U).Km_UTP,(PPK3_U).ki_P,(PPK3_tetra).kcat_F,(PPK3_tetra).Km_PolyP,(PPK3_tetra).K_eq_PPK3_tetra,(PPK3_tetra).Km_ATPP,(PPK3_tetra).ki_P,(UDK_ATP).kcat_F,(UDK_ATP).Km_Uri,(UDK_ATP).Km_ATP,(UDK_ATP).K_eq_UDK,(UDK_ATP).Km_UMP,(UDK_ATP).Km_ADP,(UDK_ATP).ki_P,(UDK_ATP).ki_UTP,(UMPK_ATP).kcat_F,(UMPK_ATP).Km_UMP,(UMPK_ATP).Km_ATP,(UMPK_ATP).K_eq_UMPK,(UMPK_ATP).Km_UDP,(UMPK_ATP).Km_ADP,(UMPK_ATP).ki_P,obj
10,0.006636717858557103,162584.8736999184,4.900422292642547,99.75030121242625,108.63323885906924,31.66750886132466,4.859996334224562,590.7829452090576,5.889524110050724,3632.103585225113,0.09747037249020829,0.0864312858178419,40.39040096936493,99.25841645242224,9.588481995477856,3239.782058028285,117866.15173324308,100.0,0.01,350.8301919652128,1584180.6230638411,13.82887375978108,3.2515503449761414,0.010394888227718228,0.0036833312756194086,1029.24137978768,545722.7223626804,14.26171350589721,43.12004559591534,0.02549016509764389,0.645122080623298,0.23641168683747185,2171.4485993952226,8.133520458006078,0.003349036002775536,11.539836360731034,466.0167924478264,120313.52341125661,8.192352608331992,1.9332064900951575,6787.259659001547,1.1996700035171268,18.668877482416477,6.379684576794854,2278.719923982475,855278.4460441787,4.602533791123561,10.474803371369536,2.5158032990784878,0.5085359603007795,8.490122870248861,5864.474365556226,1.1306952663668333
11,0.006475595542726457,215558.01024266073,7.139430229108419,33.196028455427815,105.36226398879957,0.6787199699924433,94.92271682356956,9968.929131033106,534.0667360428134,4060.7867214086996,0.06842126078254507,0.08600068624969287,83.1233490741246,55.656904488700604,63.44869935129977,885.816916820735,43290.37968933356,0.03921948384525782,1224.0208121198132,63.274526654087566,851502.5465206465,19.01794537937387,0.14178697336489393,0.8642077368724941,0.004509490161767391,1666.6388544425188,2997771.3984015924,2.5458759497811947,18.809724734774797,0.011748865081482363,99.94339634987278,9994.994781844998,360.1864564208266,89.7694933562211,0.003385175784095924,1.9349375813924632,262.14319983145185,772682.2478771391,1.7771947477208014,2.2191822762222753,13087.088677969045,0.7037119300906347,0.04061067843734499,1006.5160132008323,1602.808822907777,160315.01541386306,6.257135432684047,0.09117755948463349,2.5022480471719923,0.060776414641343514,2.8493060688971292,21.783868193715506,1.1052000998940452
12,0.006287844002586211,38626.859158375955,2.4518928823081065,0.010010693295780814,105.00189206538211,99.38567408189401,0.010034407983851546,9982.294541209329,694.8913142219186,4060.1562440694843,0.09748146510236094,0.2043127679858896,84.84279812698293,0.01,99.70837632234755,73.75965532534579,363.5852534652174,4.884651396183253,4740.680203593993,0.0768784349312114,13999.818952622834,0.09816714533407202,32.07586435466576,94.68457455226496,0.003963089334449805,22.72361470648265,3599893.1768529573,7.135145390075009,0.7668923655877686,0.010372662250222615,99.57257313560412,42.91227782804606,239971.7376161108,0.01036311706926775,0.0038307467162547663,98.61190333291584,19.502867250114534,1642419.897121442,41.32342760715414,8.618491648825199,17762.28061157053,2.244377765084591,99.99808622139479,0.950596302464932,334.8225186656058,23571.79735678545,0.010000454063253042,0.013800657679743738,2.5000014032882376,72.31655407663223,30.309626205413092,0.6270551905066495,1.054969623528409
13,0.006381710259285306,372550.0656582762,49.20276791044704,1.2504954123253773,105.00061732306025,0.09313341898957767,0.010000009436096259,9902.321905664561,7398.001000364966,4060.799888957645,0.09298592362083087,0.08620264195014855,31.85739687186779,99.91716604163906,82.7478756543089,4379.840954434595,1249.0832160519894,0.4064572752601745,1799.8436462952895,875.7936505047281,33647.836230242574,1.696152830224644,1.0147538136721042,0.12752502545261546,0.004108800698677845,9221.926516700172,3598168.3983190157,99.99300257359323,0.04128823493605397,0.011709095199386914,14.158059522234687,308.03097076005326,657.6108424088923,1.7962498373907736,0.0035454164015165995,27.85605393694604,332.39323442876895,629868.9647369039,2.661415765207301,7.950401855328966,10781.48759278361,1.5691218966137366,0.4056208718527149,11.057109491961938,9498.165617785302,2503713.899949238,0.14346467095780718,23.48690582955467,2.5006925304258734,0.010451282969691479,70.8887483392088,9943.506471648794,1.0904744007952512
14,0.006841561392171089,63068.34144864211,8.404172553651174,5.779269378337672,108.74323136371049,21.39395905223638,4.001549140445637,9.456143143022464,69.57184869135284,4056.9641654678476,0.03408547030660863,0.1182089991549109,89.98164417971343,0.01000000138777814,46.38710837591235,6012.783590144046,15254.80901432146,4.699193343817965,0.010457620966961324,52.66190180709651,11195.035838474478,0.20794514536786857,7.533920179841817,5.514980540182136,0.0048503082207522275,8739.302433595394,3491679.3692849563,4.550935043512571,8.671672612899476,0.011462899344242918,28.017548357823774,462.9657650583606,34781.00988085594,29.034552121025328,0.003255509317910917,41.78707242259391,90.98411723783987,643507.879000296,9.460518243403076,1.906180891263182,14138.654038052711,1.1412928874406911,0.5755155164221084,1.8924915730916592,4647.578528010088,1624159.5288680494,16.74661692180218,0.2057555298171124,2.5005904286516594,91.4166951140607,0.13598128685819935,0.17996283607214938,0.999278857444603
15,0.0073600628170499525,384764.8965494541,4.736916291315457,41.82164422071526,234.48009528406297,11.621894497280028,1.7539392007420513,28.601108960638744,329.5306398121095,4038.161347867256,0.03267353599794668,0.12579890119698864,89.11069566269833,86.87141700599771,47.309427955693984,103.44983014504805,2605.598293645883,75.84112529150484,99.36676601994907,7.345875557764102,525552.2571394154,13.114436056568046,1.0002313954384914,0.023918449159976922,0.005700463315339699,1394.0378262572137,3213770.2748783445,2.2983225701351078,0.725869637210618,0.01552838155349018,63.04225944700149,0.014742964328821585,127872.35248229961,1.9782604528433259,0.002863751025318728,0.05841522416877615,0.36701135618928504,2039818.0498015264,2.778720759649927,21.86802836100561,6729.166551244376,0.35494828240193105,12.327377517906447,1.9011025118943434,3866.939980773649,3598999.7026173524,3.4922273538961304,1.2578012537396273,2.5017353407752996,0.2809407500702937,0.089831157626961,2.2735960580185535,1.016973231331913
16,0.006556191686736858,110350.08338249312,11.889671174597055,19.561340603658138,211.77275129158946,7.5576918764420595,0.0845141620121255,18.47184699698942,855.5717599089414,4060.79982395506,0.03439142222504915,0.0861465089717212,40.9481288341329,80.00713011519282,0.3034375115798683,9975.968422231113,79991.57139549551,1.1718539280638938,526.8198852917044,996.0683667419686,446516.470839875,1.6251992160750712,0.018457470149325042,0.01,0.004685267421121384,3331.2664605934365,1459359.1957335905,0.6938185465301605,10.330420190527,0.012054803254548973,4.305877648008943,3226.5030808857005,360.3863419409082,99.85070606207962,0.003374130261298656,2.4630288697436313,4341.013161811568,3507473.217778682,7.813382502605173,6.905596627010114,13152.804080172782,0.9628773824051029,0.09467086535578124,889.838453613192,3065.323665875493,1091304.2776560315,7.969868539843302,1.0964136364498285,2.501184812751217,3.7278967937548084,0.14321612599891803,5.761603897777974,1.0908150504078251
17,0.0071705259404553105,282537.88448729913,24.41582788074988,70.13978323938122,105.64742404206959,11.750647938120624,29.885511807376858,58.72281135628869,9811.795834643002,4055.954971208185,0.06686968469868985,0.08612771039476844,80.79312118736902,55.52222924063509,0.01,7273.343991393353,71935.87975899021,57.224207230016546,0.01,993.7202362987096,2586023.4984570984,29.458481975465098,15.813658875452566,0.1153465233320505,0.004623345946477115,2683.365807505741,38703.014891295075,4.107735275165211,95.31662147728576,15.188905479741281,0.6470721104656139,1.6784960041965864,11177.704076534792,0.02155445086951866,0.0031831398815900633,16.16484651498519,9030.583906695292,346863.4745531304,21.353014575041673,4.825123936864189,7063.084775637538,2.8740119722112945,91.60363056143704,6.793382078687135,8326.512606711252,2914785.3067955687,3.8315889728496826,1.0399707102153797,2.503265495847641,0.010000077490786538,99.99075842687189,16.35761031076229,1.1487631475328648
18,0.005824542286439964,1539312.2477045828,0.4006835421981896,32.14620894865924,107.37331173733934,75.11901151793622,99.97586931201222,801.5725632640766,0.01,4030.193291539406,0.09432669348977155,0.08765780018168436,84.8589795546888,28.46136362924903,0.01,7361.4116709157515,6945.457448225545,99.23382878814375,0.01,888.5738144407494,17346.25979915203,0.01,7.392528108643743,96.38704547107466,0.003484571296855599,4236.69960423844,523514.54332791147,1.8429316024303053,67.45739277053812,0.015496342050522317,74.39504242604714,1.3075551847364024,278379.0416839585,49.06652547339681,0.0037393234124314355,91.54609926209243,9977.710855898316,852537.9544765876,59.96677114551598,0.8915294552975856,10599.380344123225,4.158235812862478,0.20232298688007144,4.674993411529778,9344.568820692544,2342345.511415316,37.37579284620284,4.313777423483429,2.513366043514797,1.1620385739132026,9.93372572452153,9543.580619992917,1.112562876419137
19,0.006761204214797504,363598.6901622064,8.164786027632886,26.19369882730467,308.7911490299361,0.359792852427137,0.010415142351759114,4348.7004944343635,1161.765280506125,4060.7240067774846,0.03414639088113016,0.0865189266877887,47.87073379013817,72.96180456419143,2.166099014994818,3883.419313522095,72407.4186178729,18.194278414283517,357.10923982335856,278.18044372619477,1741023.7101286764,12.459012544116856,0.02822278819122847,0.7313503243102134,0.004910837670981409,8601.759261742749,3581978.087444798,1.6721917191881164,1.5868171194259655,0.011498600579857831,37.87732695833357,39.94237246849765,360.0,85.38261284877035,0.0032167402629875758,82.96005990187994,1905.38847128325,1495635.381711528,47.23889458313161,4.983097022688624,7906.731443118115,14.921321206281922,0.44559339129547054,8.299279529041396,754.6170737026483,1247055.8746433987,11.94741192226046,3.7888302068711646,2.5003625196257344,0.5686848803079854,30.265729070774753,10.474046062108226,1.0438387590389502
20,0.0068719465337085655,179419.03233623743,85.39974505077572,2.666526175153012,308.7902570033016,3.7421116363620053,2.3346741107497513,3948.1765947743397,971.8356594286714,4058.720276109293,0.0975,0.08600000002939844,30.05930320371377,35.82516327978901,10.106005373739354,216.61584904174748,303862.2846069143,66.19209143577969,0.010000011783209372,458.53647344457517,153639.64427335715,0.020543945836436747,2.9068107259559954,99.99977736333655,0.004436829606867009,122.3128202914229,471954.1011603849,0.7183852984380531,64.38656927091884,180.70585027647047,0.011419388187814093,0.9089769750856933,105775.28612518255,0.01344473987130036,0.0031259138160239387,6.241605574507676,261.12796034608647,430247.3560450734,41.45572865197615,3.692624056377051,6807.577985980285,4.187185486012912,3.1591536717862296,13.35160932078865,1695.5144858281174,3590975.656818132,6.307395636825864,22.14789254621212,2.50049550125084,1.0006818009118021,1.3183811470692044,13.896799625083025,1.1651420061525855
21,0.00741659191808657,2215229.926638555,5.932121564413118,4.872642505830328,106.23448622351066,0.010000000322827718,25.304561204485115,3467.3033308084387,2561.6463059033254,3808.6765353800047,0.056847313436221916,0.08615318925086166,79.89921580242786,3.4863575375133733,9.283177834725754,3458.4472680757144,360.02801941645765,98.34842189540001,2176.9259957172635,182.73588764854293,180346.34224516383,9.531580765447599,0.25220035262236756,1.9411219945449751,0.0057047002734385574,1777.3958391671547,2049292.0602895936,23.488849862082137,54.855513568314855,0.014745418931255387,100.0,0.4897288582807837,64813.7669091155,9.851347654276958,0.0024735253157716006,98.75532503787164,0.01,2261991.715347745,7.4286607353355025,0.8996307495189271,15520.975484728477,0.014274671285227475,37.749847767945084,7.443600274227824,788.862035785498,948849.6196583639,13.72771404912237,2.8377831818757007,7.4101765697825455,0.3453054128650349,99.77541513009704,3.9347975595487186,1.1242670842825748
22,0.0064670262302297925,20636.72211579852,0.8132910511378115,7.926488752008911,169.44301936512878,0.7997993350715155,0.07332740596772816,33.87591934419456,1918.1476730269874,4055.65044466835,0.036585374142027095,0.08686124024146501,30.95368213374083,0.010000139699229211,4.534973522511438,8701.784246197241,3536595.9315646724,0.17451332452003038,0.0100023004033223,534.5149665767228,284555.4689831624,19.50441438357576,14.79084118513128,15.938812135310847,0.004230471481598235,2114.1453743621832,3599053.911441887,39.951057378367096,10.359860250979168,0.011465332960595155,8.612337733703136,761.2374082694354,5122.927462576245,67.28410639246222,0.0034250698859804763,52.65365223620757,210.57249365409587,371054.67956151237,12.08824838864664,1.5205258135425148,15257.59159930468,0.3046775498180029,6.71818053057019,29.30192267698764,4266.546152292436,2375002.799485412,5.842179085772061,13.112663833761236,2.5004799915269316,0.46916343625652135,5.819557677386203,24.286864861386494,1.1124705324755657
23,0.007183181893862381,10753.163670259757,0.8709565738308731,0.022907453509083405,105.21692240147036,0.021026673350182493,3.7323474642825034,994.0627524613855,8314.843735626391,4031.0531784416135,0.03335901068188789,0.20733068895202456,35.152912324032705,57.67660291973832,23.12050206632062,152.7206707679526,360.05321734701545,98.50549565520858,5459.532832802369,17.733851039781666,43070.83219912996,2.247926892212724,99.85085424996136,0.013863692620528946,0.005577541571109697,17.278497421243696,53954.913124439,4.248865821759135,0.026507566411222146,0.01400688345524911,85.36348121105273,0.3828875924550422,38750.93343691179,0.06992372708693066,0.0030265398980285473,0.39642202061978643,9999.081456255453,140681.33541212764,9.45789355553003,0.9908990476767191,10774.327438455848,0.6113682921558928,3.430373841964537,1.5200934554038446,2131.828674560046,2569932.7021663464,4.164865138002551,19.84473466197829,2.502290124169656,0.3018903420849671,20.000916115517168,2.446685190882673,1.0233355319873907
24,0.006642981001192264,1767417.1029247418,2.829752127329216,7.30650936972634,314.50140938623304,31.217656991357657,0.012910802717201218,86.2750176335825,3625.955305480326,3624.768696432241,0.05126660514305543,0.1219744065003624,89.99965528039915,3.0000093842976194,13.373125048038764,1006.1396632529894,360.8606272255501,45.708747063368776,0.9348910777651037,783.12195333365,862843.9474668219,15.01317405481748,73.75013088147479,0.018873985715960717,0.003738677938640311,9158.2008883904,3600000.0,6.407644955867689,85.70990612127896,745.0148204352525,1.4618182336494476,0.01,42552.9913062936,48.769456284592295,0.0034150015630159294,41.1749969402562,709.0491273833034,460330.16393629886,4.046985406403527,10.830206852717438,16759.247168727405,2.3143706468626983,60.47834355551858,2.7774772047289265,2653.775467097563,666179.4886308045,3.353682171412047,1.517940384463179,2.500006726608342,0.2407865465465466,0.29868060651330336,6935.621785454504,1.1377623853651337
25,0.006271900997196218,1033949.0776125736,27.60599612674669,5.9392133839154555,107.56057548562093,1.8002648796344174,99.99879768953659,494.08917907048726,257.8863581167883,4057.47745367387,0.08952821238009434,0.17624290125779926,44.39967653270757,0.010486260720109107,1.267318484702005,9996.48930215992,2296.59970287441,33.0525057299775,0.014365722736887326,140.58738450584974,775935.5099625048,59.567171116071464,48.74743811960086,2.321116754701346,0.003706531789157075,3213.5851805843545,3599970.305480999,26.542431674045933,0.010416596858933348,0.011112427475889093,95.26285812122738,29.510481095749864,10091.987935268455,8.582087006839776,0.0036230138091004837,0.48606322987421463,2143.370119526638,743044.0367857754,32.304008223803756,9.885211403530542,17728.706904433926,98.18671298372432,9.386931457351935,0.7963833438664751,2173.880943428788,2248093.2848074003,40.958885860930735,1.3534510476073929,2.5000139929665406,0.20862234478725375,99.99880907820516,10000.0,1.052584455985213
26,0.00700677670419829,6550.497873537567,1.8832948266518177,0.32528329814046725,151.02148006068288,0.12366158143328997,92.43012390070074,56.73023763284077,303.0906131288415,4054.282753842381,0.05127849257795365,0.0887534213366997,70.43519260920924,29.87631525240009,3.848362496331525,1893.7932256625372,547.9867860628292,9.932335711245576,0.18312918780634707,980.5627249231206,1788952.271646462,14.095421740471073,9.777668683970655,0.010576145962548442,0.005715959211307304,7071.926248111824,3553591.8431995977,2.2505612139499958,0.01,0.011387564960961855,16.304142179398102,9.560232356882667,431427.1623489444,92.41343851881078,0.003015268101753341,0.012498187235632313,402.5051160740918,107883.29402462995,12.93790623346818,0.615036512108159,14749.859897556775,30.406142046214885,1.711543451980098,1.430534783174161,163.6483712037106,1019837.9007290724,3.0231896797154083,0.23009148402289978,2.503316463695062,0.03719768242736224,1.4927055767522115,1.932567997230978,1.0073323932436327
