,(r1).k_MAforward,(r1).k_MAreverse,(r1).ki_X,(r4).k_MAforward,(r4).k_MAreverse,obj
78,1.085418404544463,1.0880936555766614,0.9091305392582191,1.3958824411974948,1.401096555068387,0.0005101487778487448
79,2.0080325529719345,1.997940855598949,0.3909034270582054,1.0338617354958528,1.0369033736665716,0.0017025946238785582
80,1.484196633218318,1.4776419282218474,0.566958240722679,0.9289086798793862,0.9296597564970207,0.0008927563243566802
81,0.7699739430455957,0.7698672973329532,1.5474754213227473,1.030361402664884,1.0259077889787036,0.0006784858239232435
82,0.6972750286758992,0.7003572102631811,1.8784811120813556,0.9485732023270719,0.9457273368059184,0.001326814023705279
83,0.7453317421459081,0.7508970455607754,1.6834013565556374,1.3663667247540625,1.3699108628498131,0.0015292556259866978
84,0.7075533987176508,0.7133491722443632,1.8604864972008976,1.3167777325228893,1.3202887239292775,0.0017940534449626096
85,2.1566763946139487,2.156369656617584,0.3785933376703429,1.9854494804863685,1.9971914850806685,0.0019456149676778999
86,2.5112149037655125,2.505017270141878,0.3088118927790976,1.441716197952986,1.450561896442095,0.0019944209988696187
87,0.7740044061074957,0.7782895943450399,1.5863876140654327,1.5782841043973532,1.5820779312316782,0.0018422522383149224
88,0.8219741583313276,0.8272632922407505,1.423389112355788,1.4897472693300577,1.4946631816765703,0.0012978894629060052
89,1.4673758454186114,1.4734175147498987,0.6198675113290052,2.3552111537168487,2.3727873970466424,0.0018845908461430426
90,0.7029042219535084,0.7070459452401096,1.8552287169740358,1.1038407575921907,1.1036124301275698,0.001323458169393275
91,0.8346628501114413,0.8410665066488187,1.4037781400493914,1.868808007873054,1.8780457990670514,0.002060967474443663
92,0.7292801294989083,0.730499559383635,1.6896345640916142,0.9394303206038118,0.9357530761538023,0.0009044511305235551
93,0.6845111795182345,0.689885865851498,1.9719810701463731,1.2291944915052555,1.231880556602128,0.0018512031334200999
94,1.6704898943792426,1.6608887974316016,0.4880090707078619,0.9710824079229569,0.972680682741023,0.001193919380107498
95,0.8257725832236693,0.8315816724922439,1.4186707578711153,1.5387873607362499,1.5431392190606867,0.0014026627703886344
96,0.6891367186063564,0.6914897563737329,1.9111162980322274,0.9651691258852895,0.9604989808264323,0.001354054869585422
97,0.6725141117367578,0.6770136643623547,2.036357875624504,1.1494111814314074,1.1498681424422252,0.001819130523836086
98,1.9118643726338962,1.9207938794768762,0.4428689794442912,2.2898375507132758,2.3112432152025733,0.002033107697128143
99,0.7410667389256774,0.7458527861834856,1.699797690700654,1.3274916322620165,1.3290595099041396,0.001465009115757936
100,0.721137641851454,0.7238267132372131,1.754363141060751,1.0227317298385379,1.020440819824313,0.0010092100118364636
101,0.8246849096238672,0.8285750270431342,1.3748796314041092,1.0656612538474146,1.069979283833383,0.0004482649629075337
102,0.7030809094722485,0.7087538801292839,1.8719702877029945,1.2841965094709415,1.2865413740201412,0.0017498603357711695
103,0.6965110051709258,0.699973680975651,1.8848402643301947,1.050217248809114,1.0491477983224051,0.0013204455451849
104,1.4698554006138087,1.4755412232537712,0.6093171928832778,1.7747454960611317,1.7885833126108377,0.0012419125688565306
105,0.6351949578861281,0.6388884348172519,2.256535123287849,0.9600970315320735,0.9576426372217619,0.0021656316643940588
106,0.7327266759105492,0.7370505958405995,1.7243834248069407,1.2373765169973203,1.2381858563052128,0.0013124171570638146
107,0.727305864865202,0.7298171076113923,1.7170287464142484,0.9865998624423562,0.9818066072552432,0.0009581174523157834
108,0.77553704660016,0.7787705847126196,1.556302567332041,1.374144303031057,1.3767482207018356,0.001344178155121063
109,1.9131162190163902,1.9132651971843484,0.43171278285781367,1.5388090991067307,1.5480835952963916,0.0013996320116341952
110,0.7077994035242411,0.7124122685863628,1.8465326363375418,1.245780168539029,1.2464822057901312,0.0015904569475962836
111,0.812341594892084,0.8133539043395598,1.3990070232299028,0.9650837119893222,0.9626131856186353,0.0003414549388118343
112,1.1546472586264076,1.1610859352261371,0.857789184178734,2.1407860790526527,2.152316129844969,0.0017094383704230854
113,0.9045317734861833,0.9039001750021526,1.159112283651547,0.9272576092739384,0.9252903360893195,0.00010264819925503413
114,0.7826663174490293,0.7876203068228144,1.5489504547336232,1.4897963692686589,1.493360662954051,0.0015450291354954602
115,1.0898215300949272,1.0853353483543258,0.8618279452744343,0.8439604970672733,0.8412750509291979,0.0003653355246137175
116,0.8721794114686954,0.8726706829030471,1.2358287098702254,0.9512683238570097,0.9499468696660095,0.00014009393420557313
117,1.452542265565605,1.4580637341798717,0.6186756545545835,1.6951478260041373,1.7058722350815099,0.001143055020912898
118,0.6633266190920059,0.6694724716814431,2.061458958068049,0.9684203687035737,0.9677379411411546,0.0017607980454907991
119,0.7390584263573364,0.7475890197491725,1.6948486599847186,1.1604370706228642,1.1679174964094976,0.001304302822086033
120,0.8103470282331801,0.816617820369998,1.467813939152994,1.696337970152879,1.705101839885608,0.0018500402736906906
121,0.6621629142668723,0.6675224263433441,2.0934827405273806,1.115082341190773,1.1145894243902168,0.0018953454520093593
122,0.8254996829591449,0.8411175893615306,1.3598055169425751,1.1537917084985934,1.1660836883637347,0.0020255858255118966
123,0.7237008759692499,0.7285379739422625,1.774185558488298,1.3089736679873356,1.3111662614617468,0.001584282164094093
124,0.7041286192434743,0.7077654826750237,1.8721805701729592,1.213015368501354,1.2122912869935687,0.001591025236118261
125,0.6866618832713812,0.6931046197741767,1.9813071197820251,1.2779622135144757,1.2789442755771123,0.0019822024310589743
126,0.6622067333841427,0.6638081355230989,2.036044714848629,0.8466685129608912,0.840831043386209,0.0018914224535098272
127,1.3022960992611998,1.308572951054216,0.7223626646879544,2.10035231754998,2.115283084959399,0.0015820118248023433
128,0.7613368934230205,0.7657615490197635,1.6081783800790537,1.226713961339381,1.2270620684090552,0.0010482309775692415
129,1.3463781070628384,1.3504918963295403,0.6802399888899199,1.553335927904838,1.5611669088761695,0.0008688103898462104
130,1.0678982206074954,1.0697672221269094,0.9289781692006315,1.3334846368431392,1.3372578275114728,0.00040286431809941493
131,0.7436105309988019,0.7486795112043263,1.692539319129001,1.373727603470791,1.376766360809967,0.0015619423801391682
132,0.6892807342125621,0.6937552266422529,1.9566691855365994,1.4028447384707667,1.4045159074342217,0.002246863740331583
133,0.7298370210286818,0.7345431620566945,1.729715920823316,1.32093247616975,1.3240131161214879,0.0016151680254816144
134,1.1331302411333326,1.1329162440655038,0.8368781395222721,1.0778332294381596,1.0793245285304318,9.427374563454984e-05
135,1.0993116989542724,1.1015680685160698,0.8889690534542306,1.2845855583390293,1.2874916718665577,0.0003203269372744005
136,1.6467537066459919,1.6329834261979652,0.4972849232867443,1.005540819801499,1.0059185209418768,0.0011382013817800918
137,1.4784963007484577,1.490543087322854,0.6171031963380343,2.253338698184659,2.2737511077975867,0.0019185333648861329
138,0.8147884480473634,0.8203560579494454,1.4480800357273795,1.5220247404236469,1.5278557458184747,0.0014181531964759084
139,0.6509004408446669,0.6547605465167071,2.1804967263421515,1.1454111516875678,1.1420511179718114,0.0021586160593058466
140,0.6899483966934346,0.6944062419550362,1.9448620481177843,1.2167753847982468,1.215362845627634,0.001747510969020046
141,0.6926087436834625,0.697408072680954,1.9364715278265112,1.391946454607813,1.3956633284912365,0.0021817145119280143
142,0.6945485579923483,0.699459696056721,1.9201407879075,1.2907026478846237,1.2931072159940145,0.0018716271656706225
143,0.7837957821581031,0.7907629835149744,1.5654919920122081,1.5647699549641634,1.5705024790182398,0.0017748426097190862
144,0.7609493072068463,0.764527792244389,1.5922360241760183,1.0734430268362791,1.073772360921139,0.000739707167213618
145,0.7632947047097822,0.7642881610145076,1.5529624246234526,0.9068856732031174,0.9039286114717111,0.0006461744417656141
146,0.6943176485128069,0.7001457973590676,1.934763757705059,1.321623064390048,1.3238956338107326,0.0019638304674006735
147,1.1000764822423847,1.09963200584514,0.8715358529764649,1.047148996434159,1.0478885776414777,5.420242048260038e-05
148,0.7106709433619389,0.715409463684203,1.8523552825054383,1.493235697221882,1.4963242120967837,0.002222811492185668
149,0.9580395135960851,0.9606595838737779,1.0882725216911822,1.211301061756921,1.2137706314908094,0.00025819434752511833
150,0.6924727790310307,0.69771002695273,1.945867387347065,1.3225731751079643,1.3244671183624872,0.00199391566696195
151,0.9489129656660472,0.9578544158397764,1.1620713675253953,2.1094326069004254,2.1207549620762807,0.002163782554427255
152,0.7856581116024768,0.7867805293498714,1.4696073965091683,0.8950933073637457,0.8915951253527935,0.0005324112479215344
153,0.7593794356745249,0.7655311345376417,1.6503232375478458,1.6115431319557267,1.615660286381799,0.0020320898944423357
154,0.9367199768861609,0.9407054486175505,1.1338255516828344,1.3282455698998594,1.3361620337768103,0.0005837777173632343
155,0.7138679185394802,0.7183419008174733,1.8157488268574993,1.3275460377735249,1.3292562722429888,0.0017475471592586723
156,0.8290611517291877,0.8354432942176783,1.4174277343896526,1.8986903895746796,1.9092980530418537,0.0021607902015005342
157,0.8123430933356404,0.818789842134919,1.4749575235591939,1.6086796400717283,1.610126684123479,0.0017508628369193259
158,1.1684999155884324,1.1771334260578796,0.8491884672533313,2.5530073486335696,2.5738141220391166,0.0021822259251515546
159,0.7586780529469384,0.7637345750029577,1.6329391764641112,1.4065334029909502,1.409315708202136,0.0015166433291696002
160,0.7260601704045304,0.7274804652387262,1.7694080157381213,1.32130864888428,1.318068584783854,0.0017245948657685197
161,0.6738944240047577,0.6780599727898101,2.036922316965659,1.2378897955626755,1.2374894786058002,0.0020103043356054875
162,0.7212853862934815,0.7270758783799438,1.814231662771275,1.54298960046196,1.5466159446729195,0.002231536664695494
163,0.7155794385412413,0.7194436847641034,1.8236172447006027,1.3480001567425743,1.3464157925128928,0.001812677950002224
164,0.7160653294967823,0.7216810167746425,1.8123619592814986,1.2672273602953208,1.269286615377595,0.0015639305345793992
165,1.034486984102108,1.0386834378604701,0.9821049312085144,1.4782232448609167,1.4845166621290178,0.0006914916754016994
166,0.8386608138492813,0.8411736565646417,1.3407205446097124,1.0936855373833791,1.0939341833988,0.0003435405538597959
167,0.7957884053152738,0.8011508942913677,1.4799777809484493,1.2384294978605948,1.2408356954230229,0.0008642221020154236
168,1.476147789935751,1.481490875826574,0.6107713633847186,2.136958422462122,2.153081535855726,0.0016534276022853415
169,0.7441163206257163,0.7512825488030977,1.7102900696346768,1.6544928580489657,1.6613012223254262,0.002271977791727762
170,0.6656967258223396,0.6690388877884532,2.075084313575043,1.1444072005445638,1.1420842460455884,0.001910654966824451
171,1.0029078556226667,1.001913586588571,0.9857724158610367,0.9111991557816971,0.9102636783407125,7.237558990889744e-05
172,0.714662887322221,0.7203749254017823,1.8311469411497232,1.4809439755469065,1.4813747776356332,0.0021685481547567688
173,0.7096962397072134,0.7142310861586141,1.8419008950979447,1.2850849756601546,1.2865818072279152,0.0016746014736305644
174,0.733272771528565,0.7407441041587985,1.7580417423478996,1.5293462477198108,1.5341855942843958,0.0020887429704792345
175,0.7550753945246679,0.7594666593425959,1.6304224216124166,1.26314641249386,1.2646971882752305,0.0011845694366702194
176,0.6829750942337464,0.6840869817108489,1.9168536570292232,0.8318372595253536,0.8265159343083252,0.0016703273777704912
177,0.7477310853325645,0.7526420908407431,1.6694076859265343,1.2324339342347523,1.2329032117216385,0.0011844063862355
178,1.1879509968443986,1.1953872942935764,0.8285828012135926,2.3169238623002184,2.331301475796693,0.0019221059348013838
179,0.8858797741579851,0.8886631474556225,1.2337890263306301,1.1993973240206846,1.2002013327051935,0.0003810217404566782
180,0.669895521654385,0.6746000485455346,2.066210519667417,1.2227723759672942,1.2227794895784676,0.002033619273371783
181,0.8228812294039111,0.8272555032112422,1.4088665592969176,1.3395061185401775,1.3423492529980892,0.0009309249023593934
182,1.5915175502330028,1.5913082650021388,0.5385278922732221,1.38576927547419,1.3926622814534237,0.0009014967679270017
183,1.9034224505070858,1.9005811256977077,0.4281222481552107,1.3442704254769022,1.3519297827561487,0.0012867462820056283
184,0.6439035193727587,0.6462055111514642,2.183494445911398,0.9703973779079993,0.9663834203909674,0.0020114064201473413
185,1.2344948378685547,1.2413225571409945,0.7767548178007884,2.033225105896113,2.0480289902357276,0.0015082080572265985
186,1.4225548454730361,1.4219798929624619,0.624466491645336,1.3615954539252988,1.3668437458532372,0.000686628437460453
187,1.2954595868869545,1.2974028573991885,0.7145014551838317,1.5369577693960577,1.544869960244572,0.0008009384820117424
188,0.7458868906367906,0.7505603600403208,1.674923166810156,1.2786511317727067,1.2805156294039128,0.0012976915660844422
189,0.9761447095153113,0.9828831501237469,1.0916715931164764,1.8593165977203336,1.8724192818554188,0.001527155443693989
190,0.7050415310755909,0.7099098329710347,1.8517942372025928,1.1846329810339622,1.1861676670521966,0.0014770009345811826
191,0.6972370666718554,0.6998078951133045,1.8367757045946564,0.8433470517049632,0.8392580285008225,0.001420490524952999
192,0.7847155488906531,0.7865855472966218,1.4864852427908326,0.9710693078014063,0.9698811964576225,0.00048081003946508205
193,1.0982034946275427,1.1005385798147382,0.8926095739392733,1.3086435086867232,1.3119840168370507,0.0003607901808294815
194,0.8319624319950275,0.838748412793697,1.4000382876561757,1.596849329251455,1.6043645560811324,0.001502581866641112
195,0.7329687505142115,0.7361594546668907,1.738361999419633,1.3784893706033783,1.3748441216642393,0.0017697116960683455
196,0.7071834762201534,0.711882522153598,1.8670593067173875,1.300470121884639,1.29770217219813,0.0018107330958336374
197,0.7351429569848446,0.739257675709121,1.7060428277680377,1.1566989021389786,1.1561391256778955,0.001103053002883739
198,0.7605231177787002,0.7640626182230099,1.602178642738739,1.1273764779276034,1.1267525082966479,0.0008373720134157731
199,0.8478835513132057,0.8498836085260398,1.3090783662796515,1.0274410313197402,1.0269465930454076,0.00022973059782787454
